"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking json schema for new booking - Post request","2434","testCreateBookingJsonSchema","Restful Booker Test Suite","Wed Apr 15 03:32:59 UTC 2026","passed","Wed Apr 15 03:33:02 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for updating a booking partially- Patch request","53","updatePartialBookingTest","Restful Booker Test Suite","Wed Apr 15 03:33:02 UTC 2026","passed","Wed Apr 15 03:33:02 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema for token authentication - Post request","50","testCreateJsonSchema","Restful Booker Test Suite","Wed Apr 15 03:33:02 UTC 2026","passed","Wed Apr 15 03:33:02 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example test for checking json schema after updating a booking partially - Patch request","90","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Wed Apr 15 03:33:02 UTC 2026","passed","Wed Apr 15 03:33:02 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"","40","updatePartialOrderTest","Restful ECommerce Test Suite","Wed Apr 15 03:33:03 UTC 2026","passed","Wed Apr 15 03:33:03 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","25","checkBookingIsDeleted","Restful Booker Test Suite","Wed Apr 15 03:33:02 UTC 2026","passed","Wed Apr 15 03:33:02 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for deleting a booking - Delete request","24","deleteBookingTest","Restful Booker Test Suite","Wed Apr 15 03:33:02 UTC 2026","passed","Wed Apr 15 03:33:02 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for updating a booking - Put request","101","updateBookingTest","Restful Booker Test Suite","Wed Apr 15 03:33:02 UTC 2026","passed","Wed Apr 15 03:33:02 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","77","testCreateOrder","Restful ECommerce Test Suite","Wed Apr 15 03:33:03 UTC 2026","passed","Wed Apr 15 03:33:03 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"","37","testUpdateOrder","Restful ECommerce Test Suite","Wed Apr 15 03:33:03 UTC 2026","passed","Wed Apr 15 03:33:03 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for retrieving a booking - Get request","132","getBookingTest","Restful Booker Test Suite","Wed Apr 15 03:33:02 UTC 2026","passed","Wed Apr 15 03:33:02 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","22","testDeleteOrder","Restful ECommerce Test Suite","Wed Apr 15 03:33:03 UTC 2026","passed","Wed Apr 15 03:33:03 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for fetching token value - Post request","42","testTokenGeneration","Restful Booker Test Suite","Wed Apr 15 03:33:02 UTC 2026","passed","Wed Apr 15 03:33:02 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Printing numbers to words using SOAP API","471","testNumberToWordsAPI","SOAP API Test Suite","Wed Apr 15 03:33:02 UTC 2026","passed","Wed Apr 15 03:33:03 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example test for updating a booking - Put request","138","updateBookingTest","Restful Booker Test Suite","Wed Apr 15 03:33:02 UTC 2026","passed","Wed Apr 15 03:33:02 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","19","testDeleteAllOrders","Restful ECommerce Test Suite","Wed Apr 15 03:33:03 UTC 2026","passed","Wed Apr 15 03:33:03 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","162","testCreateToken","Restful ECommerce Test Suite","Wed Apr 15 03:33:03 UTC 2026","passed","Wed Apr 15 03:33:03 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"Example test for fetching token value - Post request","50","testTokenGeneration","Restful Booker Test Suite","Wed Apr 15 03:33:02 UTC 2026","passed","Wed Apr 15 03:33:02 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
