"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","138","testCreateToken","Restful ECommerce Test Suite","Thu Apr 09 13:51:26 UTC 2026","passed","Thu Apr 09 13:51:26 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","38","checkBookingIsDeleted","Restful Booker Test Suite","Thu Apr 09 13:51:25 UTC 2026","passed","Thu Apr 09 13:51:25 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for fetching token value - Post request","97","testTokenGeneration","Restful Booker Test Suite","Thu Apr 09 13:51:25 UTC 2026","passed","Thu Apr 09 13:51:25 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","53","testGetOrder","Restful ECommerce Test Suite","Thu Apr 09 13:51:26 UTC 2026","passed","Thu Apr 09 13:51:26 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for retrieving a booking - Get request","222","getBookingTest","Restful Booker Test Suite","Thu Apr 09 13:51:25 UTC 2026","passed","Thu Apr 09 13:51:25 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","21","testDeleteAllOrders","Restful ECommerce Test Suite","Thu Apr 09 13:51:27 UTC 2026","passed","Thu Apr 09 13:51:27 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"Example test for checking json schema for new booking - Post request","2333","testCreateBookingJsonSchema","Restful Booker Test Suite","Thu Apr 09 13:51:22 UTC 2026","passed","Thu Apr 09 13:51:25 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Printing numbers to words using SOAP API","755","testNumberToWordsAPI","SOAP API Test Suite","Thu Apr 09 13:51:25 UTC 2026","passed","Thu Apr 09 13:51:26 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","35","testGetAllOrders","Restful ECommerce Test Suite","Thu Apr 09 13:51:26 UTC 2026","passed","Thu Apr 09 13:51:26 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for updating a booking partially- Patch request","49","updatePartialBookingTest","Restful Booker Test Suite","Thu Apr 09 13:51:25 UTC 2026","passed","Thu Apr 09 13:51:25 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
