"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for fetching token value - Post request","217","testTokenGeneration","Restful Booker Test Suite","Wed Jan 07 10:52:34 UTC 2026","passed","Wed Jan 07 10:52:34 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Printing numbers to words using SOAP API","546","testNumberToWordsAPI","SOAP API Test Suite","Wed Jan 07 10:52:35 UTC 2026","passed","Wed Jan 07 10:52:35 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example test for checking json schema after updating a booking - Put request","223","testUpdateBookingJsonSchema","Restful Booker Test Suite","Wed Jan 07 10:52:34 UTC 2026","passed","Wed Jan 07 10:52:34 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"","25","testGetDeletedOrder","Restful ECommerce Test Suite","Wed Jan 07 10:52:36 UTC 2026","passed","Wed Jan 07 10:52:36 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"","40","updatePartialOrderTest","Restful ECommerce Test Suite","Wed Jan 07 10:52:36 UTC 2026","passed","Wed Jan 07 10:52:36 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"","57","testCreateToken","Restful ECommerce Test Suite","Wed Jan 07 10:52:36 UTC 2026","passed","Wed Jan 07 10:52:36 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for updating a booking - Put request","259","updateBookingTest","Restful Booker Test Suite","Wed Jan 07 10:52:34 UTC 2026","passed","Wed Jan 07 10:52:34 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for retrieving a booking - Get request","320","getBookingTest","Restful Booker Test Suite","Wed Jan 07 10:52:33 UTC 2026","passed","Wed Jan 07 10:52:34 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for fetching token value - Post request","265","testTokenGeneration","Restful Booker Test Suite","Wed Jan 07 10:52:34 UTC 2026","passed","Wed Jan 07 10:52:34 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","34","testGetAllOrders","Restful ECommerce Test Suite","Wed Jan 07 10:52:36 UTC 2026","passed","Wed Jan 07 10:52:36 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
