"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","22","checkBookingIsDeleted","Restful Booker Test Suite","Mon Oct 13 11:30:24 UTC 2025","passed","Mon Oct 13 11:30:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for updating a booking partially- Patch request","71","updatePartialBookingTest","Restful Booker Test Suite","Mon Oct 13 11:30:24 UTC 2025","passed","Mon Oct 13 11:30:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for creating new booking - Post request","3081","createBookingTest","Restful Booker Test Suite","Mon Oct 13 11:30:21 UTC 2025","passed","Mon Oct 13 11:30:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for deleting a booking - Delete request","48","deleteBookingTest","Restful Booker Test Suite","Mon Oct 13 11:30:24 UTC 2025","passed","Mon Oct 13 11:30:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for checking json schema for new booking - Post request","2936","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Oct 13 11:30:21 UTC 2025","passed","Mon Oct 13 11:30:23 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","32","testGetAllOrders","Restful ECommerce Test Suite","Mon Oct 13 11:30:26 UTC 2025","passed","Mon Oct 13 11:30:26 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"","165","testUploadImage","Restful ECommerce Test Suite","Mon Oct 13 11:30:26 UTC 2025","passed","Mon Oct 13 11:30:26 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for fetching token value - Post request","38","testTokenGeneration","Restful Booker Test Suite","Mon Oct 13 11:30:24 UTC 2025","passed","Mon Oct 13 11:30:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Printing numbers to words using SOAP API","1293","testNumberToWordsAPI","SOAP API Test Suite","Mon Oct 13 11:30:24 UTC 2025","passed","Mon Oct 13 11:30:26 UTC 2025","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","12","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Oct 13 11:30:26 UTC 2025","passed","Mon Oct 13 11:30:26 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
