"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27","testDeleteAllOrders","Restful ECommerce Test Suite","Tue Apr 28 03:43:00 UTC 2026","passed","Tue Apr 28 03:43:00 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","34","testGetAllOrders","Restful ECommerce Test Suite","Tue Apr 28 03:43:00 UTC 2026","passed","Tue Apr 28 03:43:00 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for fetching token value - Post request","103","testTokenGeneration","Restful Booker Test Suite","Tue Apr 28 03:42:59 UTC 2026","passed","Tue Apr 28 03:42:59 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","69","testCreateOrder","Restful ECommerce Test Suite","Tue Apr 28 03:43:00 UTC 2026","passed","Tue Apr 28 03:43:00 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for updating a booking - Put request","126","updateBookingTest","Restful Booker Test Suite","Tue Apr 28 03:42:59 UTC 2026","passed","Tue Apr 28 03:42:59 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","23","testGetDeletedOrder","Restful ECommerce Test Suite","Tue Apr 28 03:43:00 UTC 2026","passed","Tue Apr 28 03:43:00 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for checking json schema after getting a booking - get request","101","testGetBookingJsonSchema","Restful Booker Test Suite","Tue Apr 28 03:42:59 UTC 2026","passed","Tue Apr 28 03:42:59 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for checking json schema for new booking - Post request","2233","testCreateBookingJsonSchema","Restful Booker Test Suite","Tue Apr 28 03:42:56 UTC 2026","passed","Tue Apr 28 03:42:58 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","44","testUpdateOrder","Restful ECommerce Test Suite","Tue Apr 28 03:43:00 UTC 2026","passed","Tue Apr 28 03:43:00 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for retrieving a booking - Get request","230","getBookingTest","Restful Booker Test Suite","Tue Apr 28 03:42:59 UTC 2026","passed","Tue Apr 28 03:42:59 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking json schema after updating a booking - Put request","69","testUpdateBookingJsonSchema","Restful Booker Test Suite","Tue Apr 28 03:42:59 UTC 2026","passed","Tue Apr 28 03:42:59 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"","143","testUploadImage","Restful ECommerce Test Suite","Tue Apr 28 03:43:01 UTC 2026","passed","Tue Apr 28 03:43:01 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for creating new booking - Post request","2359","createBookingTest","Restful Booker Test Suite","Tue Apr 28 03:42:56 UTC 2026","passed","Tue Apr 28 03:42:59 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
