"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","51","testCreateToken","Restful ECommerce Test Suite","Wed Jan 21 12:41:22 UTC 2026","passed","Wed Jan 21 12:41:22 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for updating a booking - Put request","181","updateBookingTest","Restful Booker Test Suite","Wed Jan 21 12:41:20 UTC 2026","passed","Wed Jan 21 12:41:20 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","138","testUploadImage","Restful ECommerce Test Suite","Wed Jan 21 12:41:22 UTC 2026","passed","Wed Jan 21 12:41:22 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for checking json schema after updating a booking - Put request","86","testUpdateBookingJsonSchema","Restful Booker Test Suite","Wed Jan 21 12:41:19 UTC 2026","passed","Wed Jan 21 12:41:20 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for creating new booking - Post request","2693","createBookingTest","Restful Booker Test Suite","Wed Jan 21 12:41:17 UTC 2026","passed","Wed Jan 21 12:41:19 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","20","testGetDeletedOrder","Restful ECommerce Test Suite","Wed Jan 21 12:41:22 UTC 2026","passed","Wed Jan 21 12:41:22 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for updating a booking - Put request","227","updateBookingTest","Restful Booker Test Suite","Wed Jan 21 12:41:20 UTC 2026","passed","Wed Jan 21 12:41:20 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for checking json schema for token authentication - Post request","78","testCreateJsonSchema","Restful Booker Test Suite","Wed Jan 21 12:41:20 UTC 2026","passed","Wed Jan 21 12:41:20 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","30","checkBookingIsDeleted","Restful Booker Test Suite","Wed Jan 21 12:41:20 UTC 2026","passed","Wed Jan 21 12:41:20 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for fetching token value - Post request","92","testTokenGeneration","Restful Booker Test Suite","Wed Jan 21 12:41:20 UTC 2026","passed","Wed Jan 21 12:41:20 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
