"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","177","checkBookingIsDeleted","Restful Booker Test Suite","Mon Sep 22 11:21:45 UTC 2025","passed","Mon Sep 22 11:21:45 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","55","updatePartialOrderTest","Restful ECommerce Test Suite","Mon Sep 22 11:21:46 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for checking json schema after getting a booking - get request","215","testGetBookingJsonSchema","Restful Booker Test Suite","Mon Sep 22 11:21:44 UTC 2025","passed","Mon Sep 22 11:21:44 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for checking json schema after updating a booking partially - Patch request","184","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Mon Sep 22 11:21:44 UTC 2025","passed","Mon Sep 22 11:21:45 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for deleting a booking - Delete request","167","deleteBookingTest","Restful Booker Test Suite","Mon Sep 22 11:21:45 UTC 2025","passed","Mon Sep 22 11:21:45 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for creating new booking - Post request","2823","createBookingTest","Restful Booker Test Suite","Mon Sep 22 11:21:41 UTC 2025","passed","Mon Sep 22 11:21:44 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","38","testCreateToken","Restful ECommerce Test Suite","Mon Sep 22 11:21:46 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"","20","testDeleteOrder","Restful ECommerce Test Suite","Mon Sep 22 11:21:46 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"","13","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Sep 22 11:21:46 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"","24","testGetAllOrders","Restful ECommerce Test Suite","Mon Sep 22 11:21:46 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for updating a booking - Put request","259","updateBookingTest","Restful Booker Test Suite","Mon Sep 22 11:21:44 UTC 2025","passed","Mon Sep 22 11:21:45 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","11","testDeleteAllOrders","Restful ECommerce Test Suite","Mon Sep 22 11:21:46 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"Printing numbers to words using SOAP API","554","testNumberToWordsAPI","SOAP API Test Suite","Mon Sep 22 11:21:45 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","32","testUpdateOrder","Restful ECommerce Test Suite","Mon Sep 22 11:21:46 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"","34","testGetOrder","Restful ECommerce Test Suite","Mon Sep 22 11:21:46 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for updating a booking - Put request","235","updateBookingTest","Restful Booker Test Suite","Mon Sep 22 11:21:44 UTC 2025","passed","Mon Sep 22 11:21:45 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for updating a booking partially- Patch request","192","updatePartialBookingTest","Restful Booker Test Suite","Mon Sep 22 11:21:45 UTC 2025","passed","Mon Sep 22 11:21:45 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema for token authentication - Post request","162","testCreateJsonSchema","Restful Booker Test Suite","Mon Sep 22 11:21:45 UTC 2025","passed","Mon Sep 22 11:21:45 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example test for retrieving a booking - Get request","270","getBookingTest","Restful Booker Test Suite","Mon Sep 22 11:21:44 UTC 2025","passed","Mon Sep 22 11:21:44 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","147","testUploadImage","Restful ECommerce Test Suite","Mon Sep 22 11:21:46 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for retrieving a booking - Get request","274","getBookingTest","Restful Booker Test Suite","Mon Sep 22 11:21:44 UTC 2025","passed","Mon Sep 22 11:21:44 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for creating new booking - Post request","2822","createBookingTest","Restful Booker Test Suite","Mon Sep 22 11:21:41 UTC 2025","passed","Mon Sep 22 11:21:44 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for updating a booking partially- Patch request","188","updatePartialBookingTest","Restful Booker Test Suite","Mon Sep 22 11:21:45 UTC 2025","passed","Mon Sep 22 11:21:45 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema after updating a booking - Put request","197","testUpdateBookingJsonSchema","Restful Booker Test Suite","Mon Sep 22 11:21:44 UTC 2025","passed","Mon Sep 22 11:21:44 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"","66","testCreateOrder","Restful ECommerce Test Suite","Mon Sep 22 11:21:46 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for deleting a booking - Delete request","154","deleteBookingTest","Restful Booker Test Suite","Mon Sep 22 11:21:45 UTC 2025","passed","Mon Sep 22 11:21:45 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for fetching token value - Post request","189","testTokenGeneration","Restful Booker Test Suite","Mon Sep 22 11:21:44 UTC 2025","passed","Mon Sep 22 11:21:44 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","165","checkBookingIsDeleted","Restful Booker Test Suite","Mon Sep 22 11:21:45 UTC 2025","passed","Mon Sep 22 11:21:45 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for fetching token value - Post request","192","testTokenGeneration","Restful Booker Test Suite","Mon Sep 22 11:21:44 UTC 2025","passed","Mon Sep 22 11:21:44 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for checking json schema for new booking - Post request","2645","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Sep 22 11:21:41 UTC 2025","passed","Mon Sep 22 11:21:44 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","130","testCreateToken","Restful ECommerce Test Suite","Mon Sep 22 11:21:46 UTC 2025","passed","Mon Sep 22 11:21:46 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
