"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for updating a booking partially- Patch request","61","updatePartialBookingTest","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema for new booking - Post request","2221","testCreateBookingJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:22:38 UTC 2026","passed","Sat Jan 31 08:22:40 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Printing numbers to words using SOAP API","415","testNumberToWordsAPI","SOAP API Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example test for checking json schema for token authentication - Post request","64","testCreateJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"","20","testGetDeletedOrder","Restful ECommerce Test Suite","Sat Jan 31 08:22:42 UTC 2026","passed","Sat Jan 31 08:22:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for deleting a booking - Delete request","43","deleteBookingTest","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for checking json schema after getting a booking - get request","85","testGetBookingJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:22:40 UTC 2026","passed","Sat Jan 31 08:22:40 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for retrieving a booking - Get request","187","getBookingTest","Restful Booker Test Suite","Sat Jan 31 08:22:40 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","42","testUpdateOrder","Restful ECommerce Test Suite","Sat Jan 31 08:22:42 UTC 2026","passed","Sat Jan 31 08:22:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for updating a booking partially- Patch request","67","updatePartialBookingTest","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","58","testCreateToken","Restful ECommerce Test Suite","Sat Jan 31 08:22:42 UTC 2026","passed","Sat Jan 31 08:22:42 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","32","checkBookingIsDeleted","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for updating a booking - Put request","185","updateBookingTest","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","23","testDeleteAllOrders","Restful ECommerce Test Suite","Sat Jan 31 08:22:42 UTC 2026","passed","Sat Jan 31 08:22:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"Example test for retrieving a booking - Get request","176","getBookingTest","Restful Booker Test Suite","Sat Jan 31 08:22:40 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","30","checkBookingIsDeleted","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for updating a booking - Put request","218","updateBookingTest","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for creating new booking - Post request","2371","createBookingTest","Restful Booker Test Suite","Sat Jan 31 08:22:38 UTC 2026","passed","Sat Jan 31 08:22:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for deleting a booking - Delete request","34","deleteBookingTest","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","32","testDeleteOrder","Restful ECommerce Test Suite","Sat Jan 31 08:22:42 UTC 2026","passed","Sat Jan 31 08:22:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for checking json schema after updating a booking partially - Patch request","41","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for fetching token value - Post request","79","testTokenGeneration","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for checking json schema after updating a booking - Put request","60","testUpdateBookingJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:22:40 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for fetching token value - Post request","109","testTokenGeneration","Restful Booker Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:41 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","45","testGetOrder","Restful ECommerce Test Suite","Sat Jan 31 08:22:42 UTC 2026","passed","Sat Jan 31 08:22:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"","150","testUploadImage","Restful ECommerce Test Suite","Sat Jan 31 08:22:42 UTC 2026","passed","Sat Jan 31 08:22:42 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"","71","testCreateOrder","Restful ECommerce Test Suite","Sat Jan 31 08:22:42 UTC 2026","passed","Sat Jan 31 08:22:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"","139","testCreateToken","Restful ECommerce Test Suite","Sat Jan 31 08:22:41 UTC 2026","passed","Sat Jan 31 08:22:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"","42","updatePartialOrderTest","Restful ECommerce Test Suite","Sat Jan 31 08:22:42 UTC 2026","passed","Sat Jan 31 08:22:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for creating new booking - Post request","2392","createBookingTest","Restful Booker Test Suite","Sat Jan 31 08:22:38 UTC 2026","passed","Sat Jan 31 08:22:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","33","testGetAllOrders","Restful ECommerce Test Suite","Sat Jan 31 08:22:42 UTC 2026","passed","Sat Jan 31 08:22:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
