"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking json schema after updating a booking partially - Patch request","204","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Thu Dec 18 20:38:16 UTC 2025","passed","Thu Dec 18 20:38:16 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Printing numbers to words using SOAP API","498","testNumberToWordsAPI","SOAP API Test Suite","Thu Dec 18 20:38:17 UTC 2025","passed","Thu Dec 18 20:38:17 UTC 2025","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example test for updating a booking partially- Patch request","244","updatePartialBookingTest","Restful Booker Test Suite","Thu Dec 18 20:38:16 UTC 2025","passed","Thu Dec 18 20:38:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","174","checkBookingIsDeleted","Restful Booker Test Suite","Thu Dec 18 20:38:17 UTC 2025","passed","Thu Dec 18 20:38:17 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","39","testUpdateOrder","Restful ECommerce Test Suite","Thu Dec 18 20:38:18 UTC 2025","passed","Thu Dec 18 20:38:18 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for retrieving a booking - Get request","344","getBookingTest","Restful Booker Test Suite","Thu Dec 18 20:38:15 UTC 2025","passed","Thu Dec 18 20:38:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for deleting a booking - Delete request","190","deleteBookingTest","Restful Booker Test Suite","Thu Dec 18 20:38:16 UTC 2025","passed","Thu Dec 18 20:38:17 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","42","testGetOrder","Restful ECommerce Test Suite","Thu Dec 18 20:38:18 UTC 2025","passed","Thu Dec 18 20:38:18 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"","20","testGetDeletedOrder","Restful ECommerce Test Suite","Thu Dec 18 20:38:18 UTC 2025","passed","Thu Dec 18 20:38:18 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for checking json schema after updating a booking - Put request","248","testUpdateBookingJsonSchema","Restful Booker Test Suite","Thu Dec 18 20:38:16 UTC 2025","passed","Thu Dec 18 20:38:16 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
