"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking json schema for token authentication - Post request","403","testCreateJsonSchema","Restful Booker Test Suite","Mon Mar 23 11:46:52 UTC 2026","passed","Mon Mar 23 11:46:52 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"","24","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Mar 23 11:46:54 UTC 2026","passed","Mon Mar 23 11:46:54 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for deleting a booking - Delete request","399","deleteBookingTest","Restful Booker Test Suite","Mon Mar 23 11:46:52 UTC 2026","passed","Mon Mar 23 11:46:53 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","43","testUpdateOrder","Restful ECommerce Test Suite","Mon Mar 23 11:46:54 UTC 2026","passed","Mon Mar 23 11:46:54 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"","44","testGetOrder","Restful ECommerce Test Suite","Mon Mar 23 11:46:54 UTC 2026","passed","Mon Mar 23 11:46:54 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for checking json schema after updating a booking - Put request","389","testUpdateBookingJsonSchema","Restful Booker Test Suite","Mon Mar 23 11:46:51 UTC 2026","passed","Mon Mar 23 11:46:51 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"","40","updatePartialOrderTest","Restful ECommerce Test Suite","Mon Mar 23 11:46:54 UTC 2026","passed","Mon Mar 23 11:46:54 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for fetching token value - Post request","404","testTokenGeneration","Restful Booker Test Suite","Mon Mar 23 11:46:51 UTC 2026","passed","Mon Mar 23 11:46:51 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","181","testUploadImage","Restful ECommerce Test Suite","Mon Mar 23 11:46:54 UTC 2026","passed","Mon Mar 23 11:46:55 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for updating a booking - Put request","453","updateBookingTest","Restful Booker Test Suite","Mon Mar 23 11:46:52 UTC 2026","passed","Mon Mar 23 11:46:52 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for updating a booking partially- Patch request","443","updatePartialBookingTest","Restful Booker Test Suite","Mon Mar 23 11:46:52 UTC 2026","passed","Mon Mar 23 11:46:52 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","369","checkBookingIsDeleted","Restful Booker Test Suite","Mon Mar 23 11:46:53 UTC 2026","passed","Mon Mar 23 11:46:53 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for checking json schema for new booking - Post request","2839","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Mar 23 11:46:48 UTC 2026","passed","Mon Mar 23 11:46:50 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for updating a booking - Put request","499","updateBookingTest","Restful Booker Test Suite","Mon Mar 23 11:46:51 UTC 2026","passed","Mon Mar 23 11:46:52 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for deleting a booking - Delete request","382","deleteBookingTest","Restful Booker Test Suite","Mon Mar 23 11:46:52 UTC 2026","passed","Mon Mar 23 11:46:53 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
