"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking json schema after getting a booking - get request","57","testGetBookingJsonSchema","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for updating a booking partially- Patch request","61","updatePartialBookingTest","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for updating a booking - Put request","109","updateBookingTest","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for checking json schema after updating a booking partially - Patch request","33","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for updating a booking partially- Patch request","50","updatePartialBookingTest","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for fetching token value - Post request","53","testTokenGeneration","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for creating new booking - Post request","2527","createBookingTest","Restful Booker Test Suite","Mon Aug 25 19:31:22 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","28","checkBookingIsDeleted","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for creating new booking - Post request","2514","createBookingTest","Restful Booker Test Suite","Mon Aug 25 19:31:22 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","29","testUpdateOrder","Restful ECommerce Test Suite","Mon Aug 25 19:31:26 UTC 2025","passed","Mon Aug 25 19:31:26 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"","72","testCreateOrder","Restful ECommerce Test Suite","Mon Aug 25 19:31:26 UTC 2025","passed","Mon Aug 25 19:31:26 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"","150","testUploadImage","Restful ECommerce Test Suite","Mon Aug 25 19:31:26 UTC 2025","passed","Mon Aug 25 19:31:26 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for deleting a booking - Delete request","25","deleteBookingTest","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for deleting a booking - Delete request","16","deleteBookingTest","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","13","testDeleteAllOrders","Restful ECommerce Test Suite","Mon Aug 25 19:31:26 UTC 2025","passed","Mon Aug 25 19:31:26 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","39","testGetOrder","Restful ECommerce Test Suite","Mon Aug 25 19:31:26 UTC 2025","passed","Mon Aug 25 19:31:26 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"","14","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Aug 25 19:31:26 UTC 2025","passed","Mon Aug 25 19:31:26 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for retrieving a booking - Get request","160","getBookingTest","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","36","testGetAllOrders","Restful ECommerce Test Suite","Mon Aug 25 19:31:26 UTC 2025","passed","Mon Aug 25 19:31:26 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"","22","testDeleteOrder","Restful ECommerce Test Suite","Mon Aug 25 19:31:26 UTC 2025","passed","Mon Aug 25 19:31:26 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"","48","testCreateToken","Restful ECommerce Test Suite","Mon Aug 25 19:31:26 UTC 2025","passed","Mon Aug 25 19:31:26 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for checking json schema for token authentication - Post request","26","testCreateJsonSchema","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Printing numbers to words using SOAP API","891","testNumberToWordsAPI","SOAP API Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:25 UTC 2025","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","161","testCreateToken","Restful ECommerce Test Suite","Mon Aug 25 19:31:25 UTC 2025","passed","Mon Aug 25 19:31:26 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"Example test for retrieving a booking - Get request","115","getBookingTest","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","50","updatePartialOrderTest","Restful ECommerce Test Suite","Mon Aug 25 19:31:26 UTC 2025","passed","Mon Aug 25 19:31:26 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for checking json schema after updating a booking - Put request","48","testUpdateBookingJsonSchema","Restful Booker Test Suite","Mon Aug 25 19:31:24 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for checking json schema for new booking - Post request","2369","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Aug 25 19:31:22 UTC 2025","passed","Mon Aug 25 19:31:24 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
