"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","127","testUploadImage","Restful ECommerce Test Suite","2026-08-31","passed","2026-08-31","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example Test for executing GET request using rest assured with query params","115","getRequestTestWithQueryParam","ReqRes Test Suite (0)","2026-08-31","passed","2026-08-31","restful.ecommerce.TestGetRequests","Get Request Tests","restful.ecommerce.TestGetRequests","getRequestTestWithQueryParam"
"Example test for creating new booking - Post request","151","createBookingTest","Restful Booker Test Suite","2026-08-31","passed","2026-08-31","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example Test for performing Greater than assertions using Hamcrest","539","testGreaterThanAssertions","Hamcrest Assertions Example Test Suite","2026-08-31","passed","2026-08-31","assertionexamples.NumberRelatedAssertionTests","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","testGreaterThanAssertions"
"Example test for checking json schema after getting a booking - get request","41","testGetBookingJsonSchema","Restful Booker Test Suite","2026-08-31","passed","2026-08-31","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example Test for performing authentication using rest assured","2469","testAuthenticationToken","ReqRes Test Suite","2026-08-31","passed","2026-08-31","restful.ecommerce.TestAuthentication","Authentication Tests","restful.ecommerce.TestAuthentication","testAuthenticationToken"
"","25","testDeleteAllOrders","Restful ECommerce Test Suite","2026-08-31","passed","2026-08-31","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"Example of using Builder Pattern to pass test data in tests","281","postTestUsingBuilderPattern","ReqRes Test Suite","2026-08-31","passed","2026-08-31","restful.ecommerce.PostRequestBuilderExampleTest","Post Request tests","restful.ecommerce.PostRequestBuilderExampleTest","postTestUsingBuilderPattern"
"Example Test for performing Not null assertions using Hamcrest","542","testNotNullAssertions","Hamcrest Assertions Example Test Suite","2026-08-31","passed","2026-08-31","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","49","checkBookingIsDeleted","Restful Booker Test Suite","2026-08-31","passed","2026-08-31","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example Test for executing GET request using rest assured","357","getRequestTest","ReqRes Test Suite (0)","2026-08-31","passed","2026-08-31","restful.ecommerce.TestGetRequests","Get Request Tests","restful.ecommerce.TestGetRequests","getRequestTest"
