"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","52","testUpdateOrder","Restful ECommerce Test Suite","Tue Apr 28 16:05:28 UTC 2026","passed","Tue Apr 28 16:05:28 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","38","checkBookingIsDeleted","Restful Booker Test Suite","Tue Apr 28 16:05:27 UTC 2026","passed","Tue Apr 28 16:05:27 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for updating a booking partially- Patch request","65","updatePartialBookingTest","Restful Booker Test Suite","Tue Apr 28 16:05:27 UTC 2026","passed","Tue Apr 28 16:05:27 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for fetching token value - Post request","94","testTokenGeneration","Restful Booker Test Suite","Tue Apr 28 16:05:27 UTC 2026","passed","Tue Apr 28 16:05:27 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","34","checkBookingIsDeleted","Restful Booker Test Suite","Tue Apr 28 16:05:27 UTC 2026","passed","Tue Apr 28 16:05:27 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for retrieving a booking - Get request","158","getBookingTest","Restful Booker Test Suite","Tue Apr 28 16:05:27 UTC 2026","passed","Tue Apr 28 16:05:27 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for retrieving a booking - Get request","199","getBookingTest","Restful Booker Test Suite","Tue Apr 28 16:05:27 UTC 2026","passed","Tue Apr 28 16:05:27 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","37","testGetAllOrders","Restful ECommerce Test Suite","Tue Apr 28 16:05:28 UTC 2026","passed","Tue Apr 28 16:05:28 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for checking json schema after updating a booking - Put request","117","testUpdateBookingJsonSchema","Restful Booker Test Suite","Tue Apr 28 16:05:27 UTC 2026","passed","Tue Apr 28 16:05:27 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"","64","testCreateToken","Restful ECommerce Test Suite","Tue Apr 28 16:05:28 UTC 2026","passed","Tue Apr 28 16:05:28 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Printing numbers to words using SOAP API","608","testNumberToWordsAPI","SOAP API Test Suite","Tue Apr 28 16:05:27 UTC 2026","passed","Tue Apr 28 16:05:28 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example test for creating new booking - Post request","2479","createBookingTest","Restful Booker Test Suite","Tue Apr 28 16:05:24 UTC 2026","passed","Tue Apr 28 16:05:27 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for updating a booking - Put request","160","updateBookingTest","Restful Booker Test Suite","Tue Apr 28 16:05:27 UTC 2026","passed","Tue Apr 28 16:05:27 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
