"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36","testUpdateOrder","Restful ECommerce Test Suite","Fri Nov 28 07:20:34 UTC 2025","passed","Fri Nov 28 07:20:34 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for deleting a booking - Delete request","24","deleteBookingTest","Restful Booker Test Suite","Fri Nov 28 07:20:33 UTC 2025","passed","Fri Nov 28 07:20:33 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for creating new booking - Post request","2465","createBookingTest","Restful Booker Test Suite","Fri Nov 28 07:20:30 UTC 2025","passed","Fri Nov 28 07:20:32 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","15","checkBookingIsDeleted","Restful Booker Test Suite","Fri Nov 28 07:20:33 UTC 2025","passed","Fri Nov 28 07:20:33 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for creating new booking - Post request","2465","createBookingTest","Restful Booker Test Suite","Fri Nov 28 07:20:30 UTC 2025","passed","Fri Nov 28 07:20:32 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for fetching token value - Post request","67","testTokenGeneration","Restful Booker Test Suite","Fri Nov 28 07:20:32 UTC 2025","passed","Fri Nov 28 07:20:33 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","57","updatePartialOrderTest","Restful ECommerce Test Suite","Fri Nov 28 07:20:34 UTC 2025","passed","Fri Nov 28 07:20:34 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for checking json schema after updating a booking - Put request","46","testUpdateBookingJsonSchema","Restful Booker Test Suite","Fri Nov 28 07:20:32 UTC 2025","passed","Fri Nov 28 07:20:32 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"","13","testGetDeletedOrder","Restful ECommerce Test Suite","Fri Nov 28 07:20:34 UTC 2025","passed","Fri Nov 28 07:20:34 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"","181","testUploadImage","Restful ECommerce Test Suite","Fri Nov 28 07:20:34 UTC 2025","passed","Fri Nov 28 07:20:34 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"","44","testDeleteOrder","Restful ECommerce Test Suite","Fri Nov 28 07:20:34 UTC 2025","passed","Fri Nov 28 07:20:34 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"","14","testDeleteAllOrders","Restful ECommerce Test Suite","Fri Nov 28 07:20:34 UTC 2025","passed","Fri Nov 28 07:20:34 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","66","testCreateOrder","Restful ECommerce Test Suite","Fri Nov 28 07:20:33 UTC 2025","passed","Fri Nov 28 07:20:33 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
