"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 10 16:56:43 GMT 2023","Thu Aug 10 16:56:43 GMT 2023","290","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","createBookingTest","createBookingTest","Example test for creating new booking - Post request"
"passed","Thu Aug 10 16:56:44 GMT 2023","Thu Aug 10 16:56:44 GMT 2023","43","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema","testGetBookingJsonSchema","Example test for checking json schema after getting a booking - get request"
"failed","Thu Aug 10 16:56:45 GMT 2023","Thu Aug 10 16:56:46 GMT 2023","363","File upload Example Test Suite","Upload file example","fileupload.MultiPartFileUploadTest","fileupload.MultiPartFileUploadTest","testFileUpload","testFileUpload","Example Test for uploading file using rest assured"
"passed","Thu Aug 10 16:56:42 GMT 2023","Thu Aug 10 16:56:42 GMT 2023","302","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Thu Aug 10 16:56:44 GMT 2023","Thu Aug 10 16:56:44 GMT 2023","111","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest","updatePartialBookingTest","Example test for updating a booking partially- Patch request"
"passed","Thu Aug 10 16:56:37 GMT 2023","Thu Aug 10 16:56:41 GMT 2023","4044","ReqRes Test Suite","Patch Request tests","in.reqres.TestPatchRequests","in.reqres.TestPatchRequests","patchRequestTests","patchRequestTests","Example Test for executing PATCH request using rest assured "
"passed","Thu Aug 10 16:56:45 GMT 2023","Thu Aug 10 16:56:45 GMT 2023","255","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion","testHasKeyAssertion","Example Test for performing has key assertions using Hamcrest"
"passed","Thu Aug 10 16:56:37 GMT 2023","Thu Aug 10 16:56:41 GMT 2023","4022","ReqRes Test Suite","Authentication Tests","in.reqres.TestAuthentication","in.reqres.TestAuthentication","testAuthenticationToken","testAuthenticationToken","Example Test for performing authentication using rest assured"
"passed","Thu Aug 10 16:56:42 GMT 2023","Thu Aug 10 16:56:42 GMT 2023","288","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Thu Aug 10 16:56:44 GMT 2023","Thu Aug 10 16:56:44 GMT 2023","163","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest","updateBookingTest","Example test for updating a booking - Put request"
"passed","Thu Aug 10 16:56:43 GMT 2023","Thu Aug 10 16:56:44 GMT 2023","1200","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema","testCreateBookingJsonSchema","Example test for checking json schema for new booking - Post request"
"passed","Thu Aug 10 16:56:37 GMT 2023","Thu Aug 10 16:56:41 GMT 2023","4025","ReqRes Test Suite","Put Request Tests","in.reqres.TestPutRequests","in.reqres.TestPutRequests","putRequestsTests","putRequestsTests","Example Test for executing PUT request using rest assured"
"passed","Thu Aug 10 16:56:45 GMT 2023","Thu Aug 10 16:56:45 GMT 2023","410","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testNumberAssertions","testNumberAssertions","Example Test for performing number related assertions using Hamcrest"
"passed","Thu Aug 10 16:56:45 GMT 2023","Thu Aug 10 16:56:45 GMT 2023","241","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions","testNotNullAssertions","Example Test for performing Not null assertions using Hamcrest"
"passed","Thu Aug 10 16:56:41 GMT 2023","Thu Aug 10 16:56:42 GMT 2023","393","ReqRes Test Suite","Authentication Tests","in.reqres.TestAuthentication","in.reqres.TestAuthentication","testAuthToken","testAuthToken","Example Test for printing token by getting token after executing the post authentication request"
"passed","Thu Aug 10 16:56:44 GMT 2023","Thu Aug 10 16:56:44 GMT 2023","38","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted","checkBookingIsDeleted","Example test for checking if booking is deleted by retrieving a deleted booking - Get request"
"passed","Thu Aug 10 16:56:45 GMT 2023","Thu Aug 10 16:56:45 GMT 2023","264","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testMultipleAssertStatement","testMultipleAssertStatement","Example Test for multiple assertions in single statement using Hamcrest"
"passed","Thu Aug 10 16:56:38 GMT 2023","Thu Aug 10 16:56:41 GMT 2023","3099","ReqRes Test Suite","Get Tests with Rest Assured Config","in.reqres.TestGetRequestWithRestAssuredSpecs","in.reqres.TestGetRequestWithRestAssuredSpecs","getRequestTestWithRestAssuredConfig","getRequestTestWithRestAssuredConfig","Example Test for executing GET request using rest assured specification"
"passed","Thu Aug 10 16:56:44 GMT 2023","Thu Aug 10 16:56:45 GMT 2023","34","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema","testCreateJsonSchema","Example test for checking json schema for token authentication - Post request"
"passed","Thu Aug 10 16:56:38 GMT 2023","Thu Aug 10 16:56:41 GMT 2023","3146","ReqRes Test Suite","Test Response Headers","in.reqres.TestResponseHeaders","in.reqres.TestResponseHeaders","responseHeadersTest","responseHeadersTest","Example Test for verifying the response headers using rest assured"
"passed","Thu Aug 10 16:56:38 GMT 2023","Thu Aug 10 16:56:42 GMT 2023","3368","ReqRes Test Suite","JsonPath usage tests","in.reqres.TestResponseBodyWithJsonPath","in.reqres.TestResponseBodyWithJsonPath","testResponseWithJsonPath","testResponseWithJsonPath","Example Test for extracting the response data using jsonpath"
