"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","54","testGetOrder","Restful ECommerce Test Suite","Fri Apr 10 14:36:55 UTC 2026","passed","Fri Apr 10 14:36:55 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"","21","testDeleteAllOrders","Restful ECommerce Test Suite","Fri Apr 10 14:36:56 UTC 2026","passed","Fri Apr 10 14:36:56 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","171","testUploadImage","Restful ECommerce Test Suite","Fri Apr 10 14:36:56 UTC 2026","passed","Fri Apr 10 14:36:56 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for updating a booking partially- Patch request","68","updatePartialBookingTest","Restful Booker Test Suite","Fri Apr 10 14:36:54 UTC 2026","passed","Fri Apr 10 14:36:54 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","133","testCreateToken","Restful ECommerce Test Suite","Fri Apr 10 14:36:55 UTC 2026","passed","Fri Apr 10 14:36:55 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"","25","testDeleteOrder","Restful ECommerce Test Suite","Fri Apr 10 14:36:56 UTC 2026","passed","Fri Apr 10 14:36:56 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","29","checkBookingIsDeleted","Restful Booker Test Suite","Fri Apr 10 14:36:54 UTC 2026","passed","Fri Apr 10 14:36:55 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Printing numbers to words using SOAP API","661","testNumberToWordsAPI","SOAP API Test Suite","Fri Apr 10 14:36:55 UTC 2026","passed","Fri Apr 10 14:36:55 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example test for deleting a booking - Delete request","25","deleteBookingTest","Restful Booker Test Suite","Fri Apr 10 14:36:54 UTC 2026","passed","Fri Apr 10 14:36:54 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","67","testCreateToken","Restful ECommerce Test Suite","Fri Apr 10 14:36:56 UTC 2026","passed","Fri Apr 10 14:36:56 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for checking json schema for new booking - Post request","2383","testCreateBookingJsonSchema","Restful Booker Test Suite","Fri Apr 10 14:36:51 UTC 2026","passed","Fri Apr 10 14:36:54 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
