"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","124","testCreateToken","Restful ECommerce Test Suite","Tue Oct 07 09:41:51 UTC 2025","passed","Tue Oct 07 09:41:51 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"Example test for updating a booking - Put request","113","updateBookingTest","Restful Booker Test Suite","Tue Oct 07 09:41:50 UTC 2025","passed","Tue Oct 07 09:41:50 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","70","updatePartialOrderTest","Restful ECommerce Test Suite","Tue Oct 07 09:41:52 UTC 2025","passed","Tue Oct 07 09:41:52 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for updating a booking partially- Patch request","38","updatePartialBookingTest","Restful Booker Test Suite","Tue Oct 07 09:41:50 UTC 2025","passed","Tue Oct 07 09:41:50 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","54","testCreateToken","Restful ECommerce Test Suite","Tue Oct 07 09:41:52 UTC 2025","passed","Tue Oct 07 09:41:52 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for deleting a booking - Delete request","15","deleteBookingTest","Restful Booker Test Suite","Tue Oct 07 09:41:50 UTC 2025","passed","Tue Oct 07 09:41:50 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for creating new booking - Post request","2544","createBookingTest","Restful Booker Test Suite","Tue Oct 07 09:41:47 UTC 2025","passed","Tue Oct 07 09:41:50 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","66","testCreateOrder","Restful ECommerce Test Suite","Tue Oct 07 09:41:51 UTC 2025","passed","Tue Oct 07 09:41:52 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for updating a booking partially- Patch request","36","updatePartialBookingTest","Restful Booker Test Suite","Tue Oct 07 09:41:50 UTC 2025","passed","Tue Oct 07 09:41:50 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","36","testUpdateOrder","Restful ECommerce Test Suite","Tue Oct 07 09:41:52 UTC 2025","passed","Tue Oct 07 09:41:52 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for checking json schema after updating a booking - Put request","71","testUpdateBookingJsonSchema","Restful Booker Test Suite","Tue Oct 07 09:41:50 UTC 2025","passed","Tue Oct 07 09:41:50 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
