"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking json schema after getting a booking - get request","82","testGetBookingJsonSchema","Restful Booker Test Suite","Mon Apr 06 15:09:04 UTC 2026","passed","Mon Apr 06 15:09:05 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for updating a booking partially- Patch request","63","updatePartialBookingTest","Restful Booker Test Suite","Mon Apr 06 15:09:05 UTC 2026","passed","Mon Apr 06 15:09:05 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for creating new booking - Post request","2421","createBookingTest","Restful Booker Test Suite","Mon Apr 06 15:09:02 UTC 2026","passed","Mon Apr 06 15:09:05 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for fetching token value - Post request","79","testTokenGeneration","Restful Booker Test Suite","Mon Apr 06 15:09:05 UTC 2026","passed","Mon Apr 06 15:09:05 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","25","testDeleteAllOrders","Restful ECommerce Test Suite","Mon Apr 06 15:09:06 UTC 2026","passed","Mon Apr 06 15:09:06 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","156","testUploadImage","Restful ECommerce Test Suite","Mon Apr 06 15:09:06 UTC 2026","passed","Mon Apr 06 15:09:07 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"","128","testCreateToken","Restful ECommerce Test Suite","Mon Apr 06 15:09:06 UTC 2026","passed","Mon Apr 06 15:09:06 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"","38","testGetOrder","Restful ECommerce Test Suite","Mon Apr 06 15:09:06 UTC 2026","passed","Mon Apr 06 15:09:06 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for updating a booking partially- Patch request","69","updatePartialBookingTest","Restful Booker Test Suite","Mon Apr 06 15:09:05 UTC 2026","passed","Mon Apr 06 15:09:05 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","62","testCreateToken","Restful ECommerce Test Suite","Mon Apr 06 15:09:06 UTC 2026","passed","Mon Apr 06 15:09:06 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
