"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","53","testGetAllOrders","Restful ECommerce Test Suite","2026-07-20","passed","2026-07-20","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for checking json schema after getting a booking - get request","217","testGetBookingJsonSchema","Restful Booker Test Suite","2026-07-20","passed","2026-07-20","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"","41","testUpdateOrder","Restful ECommerce Test Suite","2026-07-20","passed","2026-07-20","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example Test for printing token by getting token after executing the post authentication request","2252","testAuthToken","ReqRes Test Suite","2026-07-20","passed","2026-07-20","restful.ecommerce.TestAuthentication","Authentication Tests","restful.ecommerce.TestAuthentication","testAuthToken"
"Example Test for multiple assertions in single statement using Hamcrest","559","testMultipleAssertStatement","Hamcrest Assertions Example Test Suite","2026-07-20","passed","2026-07-20","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testMultipleAssertStatement"
"Example test for updating a booking - Put request","265","updateBookingTest","Restful Booker Test Suite","2026-07-20","passed","2026-07-20","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example Test for executing POST request using rest assured","48","testPostRequests","ReqRes Test Suite","2026-07-20","passed","2026-07-20","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"Example Test for verifying the response headers using rest assured","53","responseHeadersTest","ReqRes Test Suite (0)","2026-07-20","passed","2026-07-20","restful.ecommerce.TestResponseHeaders","Test Response Headers","restful.ecommerce.TestResponseHeaders","responseHeadersTest"
"Example Test for executing GET request using awaitility","5046","testDelayedPostAPI","ReqRes Test Suite (0)","2026-07-20","passed","2026-07-20","restful.ecommerce.TestDelayedAPIWithAwaitility","Awaitility Example tests","restful.ecommerce.TestDelayedAPIWithAwaitility","testDelayedPostAPI"
"Example Test for executing GET request using rest assured specification","56","getRequestTestWithRestAssuredConfig","ReqRes Test Suite (0)","2026-07-20","passed","2026-07-20","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","Get Tests with Rest Assured Config","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","getRequestTestWithRestAssuredConfig"
