"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32","testUploadImage","Restful ECommerce Image Upload Test Suite","Tue Jun 17 16:22:53 GMT 2025","broken","Tue Jun 17 16:22:54 GMT 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for checking json schema after updating a booking partially - Patch request","34","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Tue Jun 17 16:22:52 GMT 2025","passed","Tue Jun 17 16:22:52 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for checking json schema after updating a booking - Put request","48","testUpdateBookingJsonSchema","Restful Booker Test Suite","Tue Jun 17 16:22:52 GMT 2025","passed","Tue Jun 17 16:22:52 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for deleting a booking - Delete request","17","deleteBookingTest","Restful Booker Test Suite","Tue Jun 17 16:22:52 GMT 2025","passed","Tue Jun 17 16:22:52 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","37","testGetOrder","Restful ECommerce Test Suite","Tue Jun 17 16:22:53 GMT 2025","passed","Tue Jun 17 16:22:53 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for fetching token value - Post request","46","testTokenGeneration","Restful Booker Test Suite","Tue Jun 17 16:22:52 GMT 2025","passed","Tue Jun 17 16:22:52 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","14","testGetDeletedOrder","Restful ECommerce Test Suite","Tue Jun 17 16:22:53 GMT 2025","passed","Tue Jun 17 16:22:53 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","13","checkBookingIsDeleted","Restful Booker Test Suite","Tue Jun 17 16:22:52 GMT 2025","passed","Tue Jun 17 16:22:52 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","65","testCreateOrder","Restful ECommerce Test Suite","Tue Jun 17 16:22:53 GMT 2025","passed","Tue Jun 17 16:22:53 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"","33","updatePartialOrderTest","Restful ECommerce Test Suite","Tue Jun 17 16:22:53 GMT 2025","passed","Tue Jun 17 16:22:53 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for checking json schema for token authentication - Post request","28","testCreateJsonSchema","Restful Booker Test Suite","Tue Jun 17 16:22:52 GMT 2025","passed","Tue Jun 17 16:22:52 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example test for creating new booking - Post request","2834","createBookingTest","Restful Booker Test Suite","Tue Jun 17 16:22:49 GMT 2025","passed","Tue Jun 17 16:22:52 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","104","testCreateToken","Restful ECommerce Test Suite","Tue Jun 17 16:22:53 GMT 2025","passed","Tue Jun 17 16:22:53 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"Example test for updating a booking - Put request","80","updateBookingTest","Restful Booker Test Suite","Tue Jun 17 16:22:52 GMT 2025","passed","Tue Jun 17 16:22:52 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Printing numbers to words using SOAP API","859","testNumberToWordsAPI","SOAP API Test Suite","Tue Jun 17 16:22:52 GMT 2025","passed","Tue Jun 17 16:22:53 GMT 2025","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","24","testDeleteOrder","Restful ECommerce Test Suite","Tue Jun 17 16:22:53 GMT 2025","passed","Tue Jun 17 16:22:53 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"","32","testGetAllOrders","Restful ECommerce Test Suite","Tue Jun 17 16:22:53 GMT 2025","passed","Tue Jun 17 16:22:53 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for checking json schema after getting a booking - get request","60","testGetBookingJsonSchema","Restful Booker Test Suite","Tue Jun 17 16:22:52 GMT 2025","passed","Tue Jun 17 16:22:52 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for retrieving a booking - Get request","101","getBookingTest","Restful Booker Test Suite","Tue Jun 17 16:22:52 GMT 2025","passed","Tue Jun 17 16:22:52 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
