"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61","testCreateToken","Restful ECommerce Test Suite","Wed Apr 15 03:29:33 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for checking json schema after updating a booking - Put request","64","testUpdateBookingJsonSchema","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","38","checkBookingIsDeleted","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","40","updatePartialOrderTest","Restful ECommerce Test Suite","Wed Apr 15 03:29:33 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for updating a booking - Put request","120","updateBookingTest","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for checking json schema for new booking - Post request","2438","testCreateBookingJsonSchema","Restful Booker Test Suite","Wed Apr 15 03:29:29 UTC 2026","passed","Wed Apr 15 03:29:31 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for checking json schema after updating a booking partially - Patch request","73","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for checking json schema for token authentication - Post request","47","testCreateJsonSchema","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example test for updating a booking - Put request","113","updateBookingTest","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for deleting a booking - Delete request","21","deleteBookingTest","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","48","testGetOrder","Restful ECommerce Test Suite","Wed Apr 15 03:29:33 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for creating new booking - Post request","2637","createBookingTest","Restful Booker Test Suite","Wed Apr 15 03:29:29 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for fetching token value - Post request","74","testTokenGeneration","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","75","testCreateOrder","Restful ECommerce Test Suite","Wed Apr 15 03:29:33 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for creating new booking - Post request","2615","createBookingTest","Restful Booker Test Suite","Wed Apr 15 03:29:29 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for fetching token value - Post request","79","testTokenGeneration","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","28","checkBookingIsDeleted","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for updating a booking partially- Patch request","54","updatePartialBookingTest","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","128","testCreateToken","Restful ECommerce Test Suite","Wed Apr 15 03:29:33 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"Printing numbers to words using SOAP API","524","testNumberToWordsAPI","SOAP API Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","24","testDeleteOrder","Restful ECommerce Test Suite","Wed Apr 15 03:29:33 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for deleting a booking - Delete request","31","deleteBookingTest","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","30","testGetDeletedOrder","Restful ECommerce Test Suite","Wed Apr 15 03:29:33 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"","23","testDeleteAllOrders","Restful ECommerce Test Suite","Wed Apr 15 03:29:33 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"Example test for retrieving a booking - Get request","196","getBookingTest","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for retrieving a booking - Get request","115","getBookingTest","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","34","testGetAllOrders","Restful ECommerce Test Suite","Wed Apr 15 03:29:33 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"","46","testUpdateOrder","Restful ECommerce Test Suite","Wed Apr 15 03:29:33 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for checking json schema after getting a booking - get request","113","testGetBookingJsonSchema","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"","165","testUploadImage","Restful ECommerce Test Suite","Wed Apr 15 03:29:33 UTC 2026","passed","Wed Apr 15 03:29:33 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for updating a booking partially- Patch request","45","updatePartialBookingTest","Restful Booker Test Suite","Wed Apr 15 03:29:32 UTC 2026","passed","Wed Apr 15 03:29:32 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
