"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 30 13:25:10 GMT 2022","Fri Dec 30 13:25:10 GMT 2022","188","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testNotAssertions","testNotAssertions",""
"passed","Fri Dec 30 13:25:10 GMT 2022","Fri Dec 30 13:25:10 GMT 2022","172","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testLessThanAssertions","testLessThanAssertions",""
"passed","Fri Dec 30 13:25:09 GMT 2022","Fri Dec 30 13:25:09 GMT 2022","75","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted","checkBookingIsDeleted","Example test for checking if booking is deleted by retrieving a deleted booking - Get request"
"passed","Fri Dec 30 13:25:09 GMT 2022","Fri Dec 30 13:25:09 GMT 2022","101","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema","testUpdateBookingJsonSchema","Example test for checking json schema after updating a booking - Put request"
"passed","Fri Dec 30 13:25:00 GMT 2022","Fri Dec 30 13:25:01 GMT 2022","352","ReqRes Test Suite","Patch Request tests","in.reqres.TestPatchRequests","in.reqres.TestPatchRequests","patchRequestTests","patchRequestTests","Example Test for executing PATCH request using rest assured "
"passed","Fri Dec 30 13:25:09 GMT 2022","Fri Dec 30 13:25:09 GMT 2022","74","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema","testGetBookingJsonSchema","Example test for checking json schema after getting a booking - get request"
"passed","Fri Dec 30 13:25:09 GMT 2022","Fri Dec 30 13:25:09 GMT 2022","287","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest","updatePartialBookingTest","Example test for updating a booking partially- Patch request"
"passed","Fri Dec 30 13:25:10 GMT 2022","Fri Dec 30 13:25:10 GMT 2022","281","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testStringAssertions","testStringAssertions",""
"passed","Fri Dec 30 13:24:56 GMT 2022","Fri Dec 30 13:25:00 GMT 2022","3912","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTest","getRequestTest","Example Test for executing GET request using rest assured"
"passed","Fri Dec 30 13:25:09 GMT 2022","Fri Dec 30 13:25:09 GMT 2022","151","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest","deleteBookingTest","Example test for deleting a booking - Delete request"
"passed","Fri Dec 30 13:25:01 GMT 2022","Fri Dec 30 13:25:02 GMT 2022","563","ReqRes Test Suite","Post Request tests","in.reqres.PostRequestBuilderExample","in.reqres.PostRequestBuilderExample","postTestUsingBuilderPattern","postTestUsingBuilderPattern","Example of using Builder Pattern to pass test data in tests"
"passed","Fri Dec 30 13:25:10 GMT 2022","Fri Dec 30 13:25:10 GMT 2022","165","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testGreaterThanAssertions","testGreaterThanAssertions",""
"passed","Fri Dec 30 13:24:56 GMT 2022","Fri Dec 30 13:25:00 GMT 2022","3773","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Fri Dec 30 13:24:56 GMT 2022","Fri Dec 30 13:24:59 GMT 2022","2725","ReqRes Test Suite","Delete Requests tests ","in.reqres.TestDeleteRequests","in.reqres.TestDeleteRequests","deleteRequestTests","deleteRequestTests","Example Test for executing DELETE request using rest assured"
