"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for creating new booking - Post request","2758","createBookingTest","Restful Booker Test Suite","Fri Jun 13 17:54:45 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for retrieving a booking - Get request","98","getBookingTest","Restful Booker Test Suite","Fri Jun 13 17:54:48 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking json schema after updating a booking partially - Patch request","37","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Fri Jun 13 17:54:48 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Printing numbers to words using SOAP API","838","testNumberToWordsAPI","SOAP API Test Suite","Fri Jun 13 17:54:48 GMT 2025","passed","Fri Jun 13 17:54:49 GMT 2025","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example test for checking json schema after updating a booking - Put request","52","testUpdateBookingJsonSchema","Restful Booker Test Suite","Fri Jun 13 17:54:48 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","14","checkBookingIsDeleted","Restful Booker Test Suite","Fri Jun 13 17:54:48 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for checking json schema for new booking - Post request","2650","testCreateBookingJsonSchema","Restful Booker Test Suite","Fri Jun 13 17:54:45 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for updating a booking - Put request","80","updateBookingTest","Restful Booker Test Suite","Fri Jun 13 17:54:48 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for fetching token value - Post request","48","testTokenGeneration","Restful Booker Test Suite","Fri Jun 13 17:54:48 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for updating a booking partially- Patch request","41","updatePartialBookingTest","Restful Booker Test Suite","Fri Jun 13 17:54:48 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema after getting a booking - get request","61","testGetBookingJsonSchema","Restful Booker Test Suite","Fri Jun 13 17:54:48 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for deleting a booking - Delete request","14","deleteBookingTest","Restful Booker Test Suite","Fri Jun 13 17:54:48 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for checking json schema for token authentication - Post request","31","testCreateJsonSchema","Restful Booker Test Suite","Fri Jun 13 17:54:48 GMT 2025","passed","Fri Jun 13 17:54:48 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
