"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for updating a booking partially- Patch request","42","updatePartialBookingTest","Restful Booker Test Suite","Mon Nov 17 10:27:16 UTC 2025","passed","Mon Nov 17 10:27:17 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema after updating a booking partially - Patch request","53","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Mon Nov 17 10:27:16 UTC 2025","passed","Mon Nov 17 10:27:16 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for updating a booking partially- Patch request","48","updatePartialBookingTest","Restful Booker Test Suite","Mon Nov 17 10:27:16 UTC 2025","passed","Mon Nov 17 10:27:17 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","11","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Nov 17 10:27:18 UTC 2025","passed","Mon Nov 17 10:27:18 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","25","checkBookingIsDeleted","Restful Booker Test Suite","Mon Nov 17 10:27:17 UTC 2025","passed","Mon Nov 17 10:27:17 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for deleting a booking - Delete request","15","deleteBookingTest","Restful Booker Test Suite","Mon Nov 17 10:27:17 UTC 2025","passed","Mon Nov 17 10:27:17 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for retrieving a booking - Get request","126","getBookingTest","Restful Booker Test Suite","Mon Nov 17 10:27:16 UTC 2025","passed","Mon Nov 17 10:27:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","95","testCreateToken","Restful ECommerce Test Suite","Mon Nov 17 10:27:18 UTC 2025","passed","Mon Nov 17 10:27:18 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"Example test for checking json schema for new booking - Post request","2632","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Nov 17 10:27:13 UTC 2025","passed","Mon Nov 17 10:27:16 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for creating new booking - Post request","2765","createBookingTest","Restful Booker Test Suite","Mon Nov 17 10:27:13 UTC 2025","passed","Mon Nov 17 10:27:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
