"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","91","checkBookingIsDeleted","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","60","testGetOrder","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for retrieving a booking - Get request","199","getBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example Test for executing GET request using awaitility","5057","testDelayedPostAPI","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestDelayedAPIWithAwaitility","Awaitility Example tests","restful.ecommerce.TestDelayedAPIWithAwaitility","testDelayedPostAPI"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","99","checkBookingIsDeleted","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example Test for performing Greater than assertions using Hamcrest","557","testGreaterThanAssertions","Hamcrest Assertions Example Test Suite","2026-07-13","passed","2026-07-13","assertionexamples.NumberRelatedAssertionTests","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","testGreaterThanAssertions"
"Example Test for executing GET request using rest assured specification","48","getRequestTestWithRestAssuredConfig","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","Get Tests with Rest Assured Config","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","getRequestTestWithRestAssuredConfig"
"Example Test for executing PATCH request using rest assured ","60","patchRequestTests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPatchRequests","Patch Request tests","restful.ecommerce.TestPatchRequests","patchRequestTests"
"Example Test for executing DELETE request using rest assured","49","deleteRequestTests","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestDeleteRequests","Delete Requests tests","restful.ecommerce.TestDeleteRequests","deleteRequestTests"
"","35","testDeleteOrder","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example Test for performing has key assertions using Hamcrest","539","testHasKeyAssertion","Hamcrest Assertions Example Test Suite","2026-07-13","passed","2026-07-13","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion"
"Example Test for executing PUT request using rest assured","77","putRequestsTests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPutRequests","Put Request Tests","restful.ecommerce.TestPutRequests","putRequestsTests"
"Example Test for performing authentication using rest assured","2878","testAuthenticationToken","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestAuthentication","Authentication Tests","restful.ecommerce.TestAuthentication","testAuthenticationToken"
"Example test for retrieving a booking - Get request","222","getBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for updating a booking - Put request","180","updateBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","51","testGetAllOrders","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example Test for executing POST request using rest assured","41","testPostRequests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"Example Test for executing POST request using rest assured","66","testPostRequests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"Example Test for extracting the response data using jsonpath","101","testResponseWithJsonPath","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestResponseBodyWithJsonPath","JsonPath usage tests","restful.ecommerce.TestResponseBodyWithJsonPath","testResponseWithJsonPath"
"Example Test for printing token by getting token after executing the post authentication request","2883","testAuthToken","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestAuthentication","Authentication Tests","restful.ecommerce.TestAuthentication","testAuthToken"
"Example Test for executing POST request using rest assured","37","testPostRequests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
