"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for deleting a booking - Delete request","69","deleteBookingTest","Restful Booker Test Suite","Tue May 26 12:57:47 UTC 2026","passed","Tue May 26 12:57:47 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for updating a booking partially- Patch request","91","updatePartialBookingTest","Restful Booker Test Suite","Tue May 26 12:57:47 UTC 2026","passed","Tue May 26 12:57:47 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for fetching token value - Post request","53","testTokenGeneration","Restful Booker Test Suite","Tue May 26 12:57:47 UTC 2026","passed","Tue May 26 12:57:47 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for retrieving a booking - Get request","198","getBookingTest","Restful Booker Test Suite","Tue May 26 12:57:47 UTC 2026","passed","Tue May 26 12:57:47 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","38","updatePartialOrderTest","Restful ECommerce Test Suite","Tue May 26 12:57:48 UTC 2026","passed","Tue May 26 12:57:48 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for checking json schema after getting a booking - get request","69","testGetBookingJsonSchema","Restful Booker Test Suite","Tue May 26 12:57:47 UTC 2026","passed","Tue May 26 12:57:47 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"","60","testCreateToken","Restful ECommerce Test Suite","Tue May 26 12:57:48 UTC 2026","passed","Tue May 26 12:57:48 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for checking json schema for new booking - Post request","2240","testCreateBookingJsonSchema","Restful Booker Test Suite","Tue May 26 12:57:44 UTC 2026","passed","Tue May 26 12:57:46 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","32","testGetAllOrders","Restful ECommerce Test Suite","Tue May 26 12:57:48 UTC 2026","passed","Tue May 26 12:57:48 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"","25","testDeleteOrder","Restful ECommerce Test Suite","Tue May 26 12:57:48 UTC 2026","passed","Tue May 26 12:57:48 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
