"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking json schema after updating a booking partially - Patch request","75","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Fri Jan 23 17:54:08 UTC 2026","passed","Fri Jan 23 17:54:08 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for updating a booking partially- Patch request","60","updatePartialBookingTest","Restful Booker Test Suite","Fri Jan 23 17:54:08 UTC 2026","passed","Fri Jan 23 17:54:08 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for creating new booking - Post request","2396","createBookingTest","Restful Booker Test Suite","Fri Jan 23 17:54:06 UTC 2026","passed","Fri Jan 23 17:54:08 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","72","testCreateOrder","Restful ECommerce Test Suite","Fri Jan 23 17:54:10 UTC 2026","passed","Fri Jan 23 17:54:10 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for creating new booking - Post request","2391","createBookingTest","Restful Booker Test Suite","Fri Jan 23 17:54:06 UTC 2026","passed","Fri Jan 23 17:54:08 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","190","testUploadImage","Restful ECommerce Test Suite","Fri Jan 23 17:54:10 UTC 2026","passed","Fri Jan 23 17:54:10 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for retrieving a booking - Get request","197","getBookingTest","Restful Booker Test Suite","Fri Jan 23 17:54:08 UTC 2026","passed","Fri Jan 23 17:54:08 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","48","testGetOrder","Restful ECommerce Test Suite","Fri Jan 23 17:54:10 UTC 2026","passed","Fri Jan 23 17:54:10 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"","38","testDeleteOrder","Restful ECommerce Test Suite","Fri Jan 23 17:54:10 UTC 2026","passed","Fri Jan 23 17:54:10 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for checking json schema for new booking - Post request","2246","testCreateBookingJsonSchema","Restful Booker Test Suite","Fri Jan 23 17:54:06 UTC 2026","passed","Fri Jan 23 17:54:08 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for updating a booking partially- Patch request","57","updatePartialBookingTest","Restful Booker Test Suite","Fri Jan 23 17:54:08 UTC 2026","passed","Fri Jan 23 17:54:08 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema after updating a booking - Put request","81","testUpdateBookingJsonSchema","Restful Booker Test Suite","Fri Jan 23 17:54:08 UTC 2026","passed","Fri Jan 23 17:54:08 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"","21","testDeleteAllOrders","Restful ECommerce Test Suite","Fri Jan 23 17:54:10 UTC 2026","passed","Fri Jan 23 17:54:10 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","64","updatePartialOrderTest","Restful ECommerce Test Suite","Fri Jan 23 17:54:10 UTC 2026","passed","Fri Jan 23 17:54:10 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"","69","testCreateToken","Restful ECommerce Test Suite","Fri Jan 23 17:54:10 UTC 2026","passed","Fri Jan 23 17:54:10 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
