"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example Test for executing PUT request using rest assured","56","putRequestsTests","ReqRes Test Suite","2026-08-24","passed","2026-08-24","restful.ecommerce.TestPutRequests","Put Request Tests","restful.ecommerce.TestPutRequests","putRequestsTests"
"Example test for fetching token value - Post request","309","testTokenGeneration","Restful Booker Test Suite","2026-08-24","passed","2026-08-24","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example Test for executing PATCH request using rest assured ","85","patchRequestTests","ReqRes Test Suite","2026-08-24","passed","2026-08-24","restful.ecommerce.TestPatchRequests","Patch Request tests","restful.ecommerce.TestPatchRequests","patchRequestTests"
"Example Test for performing String related assertions using Hamcrest","662","testStringAssertions","Hamcrest Assertions Example Test Suite","2026-08-24","passed","2026-08-24","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testStringAssertions"
"Example test for checking json schema after getting a booking - get request","286","testGetBookingJsonSchema","Restful Booker Test Suite","2026-08-24","failed","2026-08-24","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for updating a booking - Put request","344","updateBookingTest","Restful Booker Test Suite","2026-08-24","passed","2026-08-24","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for checking json schema after updating a booking partially - Patch request","271","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","2026-08-24","failed","2026-08-24","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","257","checkBookingIsDeleted","Restful Booker Test Suite","2026-08-24","passed","2026-08-24","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for deleting a booking - Delete request","265","deleteBookingTest","Restful Booker Test Suite","2026-08-24","passed","2026-08-24","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for updating a booking partially- Patch request","299","updatePartialBookingTest","Restful Booker Test Suite","2026-08-24","passed","2026-08-24","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example Test for performing number related assertions using Hamcrest","654","testNumberAssertions","Hamcrest Assertions Example Test Suite","2026-08-24","passed","2026-08-24","assertionexamples.NumberRelatedAssertionTests","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","testNumberAssertions"
"","37","testGetOrder","Restful ECommerce Test Suite","2026-08-24","passed","2026-08-24","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example Test for performing Not null assertions using Hamcrest","555","testNotNullAssertions","Hamcrest Assertions Example Test Suite","2026-08-24","passed","2026-08-24","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions"
"Example Test for multiple assertions in single statement using Hamcrest","1354","testMultipleAssertStatement","Hamcrest Assertions Example Test Suite","2026-08-24","passed","2026-08-24","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testMultipleAssertStatement"
"Example Test for performing has key assertions using Hamcrest","583","testHasKeyAssertion","Hamcrest Assertions Example Test Suite","2026-08-24","passed","2026-08-24","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion"
"Example Test for executing GET request using rest assured specification","35","getRequestTestWithRestAssuredConfig","ReqRes Test Suite (0)","2026-08-24","passed","2026-08-24","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","Get Tests with Rest Assured Config","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","getRequestTestWithRestAssuredConfig"
"Example Test for executing GET request using awaitility","5043","testDelayedPostAPI","ReqRes Test Suite (0)","2026-08-24","passed","2026-08-24","restful.ecommerce.TestDelayedAPIWithAwaitility","Awaitility Example tests","restful.ecommerce.TestDelayedAPIWithAwaitility","testDelayedPostAPI"
"Example Test for printing token by getting token after executing the post authentication request","2158","testAuthToken","ReqRes Test Suite","2026-08-24","passed","2026-08-24","restful.ecommerce.TestAuthentication","Authentication Tests","restful.ecommerce.TestAuthentication","testAuthToken"
"Example Test for executing PUT request using rest assured","74","putRequestsTests","ReqRes Test Suite","2026-08-24","passed","2026-08-24","restful.ecommerce.TestPutRequests","Put Request Tests","restful.ecommerce.TestPutRequests","putRequestsTests"
