"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for updating a booking partially- Patch request","36","updatePartialBookingTest","Restful Booker Test Suite","Fri Nov 28 07:18:48 UTC 2025","passed","Fri Nov 28 07:18:48 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","13","checkBookingIsDeleted","Restful Booker Test Suite","Fri Nov 28 07:18:48 UTC 2025","passed","Fri Nov 28 07:18:48 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","63","testCreateOrder","Restful ECommerce Test Suite","Fri Nov 28 07:18:50 UTC 2025","passed","Fri Nov 28 07:18:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for retrieving a booking - Get request","116","getBookingTest","Restful Booker Test Suite","Fri Nov 28 07:18:48 UTC 2025","passed","Fri Nov 28 07:18:48 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","45","testCreateToken","Restful ECommerce Test Suite","Fri Nov 28 07:18:50 UTC 2025","passed","Fri Nov 28 07:18:50 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for checking json schema after updating a booking - Put request","48","testUpdateBookingJsonSchema","Restful Booker Test Suite","Fri Nov 28 07:18:48 UTC 2025","passed","Fri Nov 28 07:18:48 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for updating a booking partially- Patch request","46","updatePartialBookingTest","Restful Booker Test Suite","Fri Nov 28 07:18:48 UTC 2025","passed","Fri Nov 28 07:18:48 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for updating a booking - Put request","96","updateBookingTest","Restful Booker Test Suite","Fri Nov 28 07:18:48 UTC 2025","passed","Fri Nov 28 07:18:48 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for retrieving a booking - Get request","135","getBookingTest","Restful Booker Test Suite","Fri Nov 28 07:18:48 UTC 2025","passed","Fri Nov 28 07:18:48 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","99","testCreateToken","Restful ECommerce Test Suite","Fri Nov 28 07:18:50 UTC 2025","passed","Fri Nov 28 07:18:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
