"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for updating a booking - Put request","500","updateBookingTest","Restful Booker Test Suite","Wed Jan 28 12:57:00 UTC 2026","passed","Wed Jan 28 12:57:00 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","119","testCreateOrder","Restful ECommerce Test Suite","Wed Jan 28 12:57:02 UTC 2026","passed","Wed Jan 28 12:57:02 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"","19","testGetDeletedOrder","Restful ECommerce Test Suite","Wed Jan 28 12:57:03 UTC 2026","passed","Wed Jan 28 12:57:03 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for retrieving a booking - Get request","465","getBookingTest","Restful Booker Test Suite","Wed Jan 28 12:56:59 UTC 2026","passed","Wed Jan 28 12:56:59 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking json schema after updating a booking partially - Patch request","396","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Wed Jan 28 12:57:00 UTC 2026","passed","Wed Jan 28 12:57:00 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for deleting a booking - Delete request","395","deleteBookingTest","Restful Booker Test Suite","Wed Jan 28 12:57:01 UTC 2026","passed","Wed Jan 28 12:57:01 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","63","testCreateToken","Restful ECommerce Test Suite","Wed Jan 28 12:57:03 UTC 2026","passed","Wed Jan 28 12:57:03 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for checking json schema for new booking - Post request","3516","testCreateBookingJsonSchema","Restful Booker Test Suite","Wed Jan 28 12:56:55 UTC 2026","passed","Wed Jan 28 12:56:59 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for deleting a booking - Delete request","403","deleteBookingTest","Restful Booker Test Suite","Wed Jan 28 12:57:01 UTC 2026","passed","Wed Jan 28 12:57:01 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","24","testDeleteOrder","Restful ECommerce Test Suite","Wed Jan 28 12:57:02 UTC 2026","passed","Wed Jan 28 12:57:02 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","388","checkBookingIsDeleted","Restful Booker Test Suite","Wed Jan 28 12:57:01 UTC 2026","passed","Wed Jan 28 12:57:01 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for fetching token value - Post request","422","testTokenGeneration","Restful Booker Test Suite","Wed Jan 28 12:56:59 UTC 2026","passed","Wed Jan 28 12:57:00 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for creating new booking - Post request","3680","createBookingTest","Restful Booker Test Suite","Wed Jan 28 12:56:55 UTC 2026","passed","Wed Jan 28 12:56:59 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for creating new booking - Post request","3692","createBookingTest","Restful Booker Test Suite","Wed Jan 28 12:56:55 UTC 2026","passed","Wed Jan 28 12:56:59 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for retrieving a booking - Get request","497","getBookingTest","Restful Booker Test Suite","Wed Jan 28 12:56:59 UTC 2026","passed","Wed Jan 28 12:56:59 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","48","testGetOrder","Restful ECommerce Test Suite","Wed Jan 28 12:57:02 UTC 2026","passed","Wed Jan 28 12:57:02 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"","46","updatePartialOrderTest","Restful ECommerce Test Suite","Wed Jan 28 12:57:02 UTC 2026","passed","Wed Jan 28 12:57:02 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"","35","testGetAllOrders","Restful ECommerce Test Suite","Wed Jan 28 12:57:02 UTC 2026","passed","Wed Jan 28 12:57:02 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for checking json schema for token authentication - Post request","371","testCreateJsonSchema","Restful Booker Test Suite","Wed Jan 28 12:57:00 UTC 2026","passed","Wed Jan 28 12:57:00 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"","194","testCreateToken","Restful ECommerce Test Suite","Wed Jan 28 12:57:02 UTC 2026","passed","Wed Jan 28 12:57:02 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"Example test for fetching token value - Post request","417","testTokenGeneration","Restful Booker Test Suite","Wed Jan 28 12:56:59 UTC 2026","passed","Wed Jan 28 12:57:00 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
