"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 02 07:45:39 GMT 2023","Thu Mar 02 07:45:43 GMT 2023","4244","ReqRes Test Suite","Patch Request tests","in.reqres.TestPatchRequests","in.reqres.TestPatchRequests","patchRequestTests","patchRequestTests","Example Test for executing PATCH request using rest assured "
"passed","Thu Mar 02 07:45:46 GMT 2023","Thu Mar 02 07:45:46 GMT 2023","21","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema","testUpdatePartialBookingJsonSchema","Example test for checking json schema after updating a booking partially - Patch request"
"passed","Thu Mar 02 07:45:45 GMT 2023","Thu Mar 02 07:45:46 GMT 2023","315","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","createBookingTest","createBookingTest","Example test for creating new booking - Post request"
"passed","Thu Mar 02 07:45:45 GMT 2023","Thu Mar 02 07:45:45 GMT 2023","678","ReqRes Test Suite","Post Request tests","in.reqres.PostRequestBuilderExample","in.reqres.PostRequestBuilderExample","postTestUsingBuilderPattern","postTestUsingBuilderPattern","Example of using Builder Pattern to pass test data in tests"
"passed","Thu Mar 02 07:45:46 GMT 2023","Thu Mar 02 07:45:46 GMT 2023","29","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted","checkBookingIsDeleted","Example test for checking if booking is deleted by retrieving a deleted booking - Get request"
"passed","Thu Mar 02 07:45:47 GMT 2023","Thu Mar 02 07:45:47 GMT 2023","222","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions","testNotNullAssertions","Example Test for performing Not null assertions using Hamcrest"
"passed","Thu Mar 02 07:45:44 GMT 2023","Thu Mar 02 07:45:44 GMT 2023","396","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Thu Mar 02 07:45:43 GMT 2023","Thu Mar 02 07:45:44 GMT 2023","498","ReqRes Test Suite","Authentication Tests","in.reqres.TestAuthentication","in.reqres.TestAuthentication","testAuthToken","testAuthToken","Example Test for printing token by getting token after executing the post authentication request"
"passed","Thu Mar 02 07:45:47 GMT 2023","Thu Mar 02 07:45:47 GMT 2023","498","SOAP API Test Suite","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","soapapitests.NumberToWordsTest","testNumberToWordsAPI","testNumberToWordsAPI","Printing numbers to words using SOAP API"
"passed","Thu Mar 02 07:45:47 GMT 2023","Thu Mar 02 07:45:47 GMT 2023","325","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testMultipleAssertStatement","testMultipleAssertStatement","Example Test for multiple assertions in single statement using Hamcrest"
"passed","Thu Mar 02 07:45:39 GMT 2023","Thu Mar 02 07:45:43 GMT 2023","4287","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Thu Mar 02 07:45:47 GMT 2023","Thu Mar 02 07:45:47 GMT 2023","340","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testNotAssertions","testNotAssertions","Example Test for performing Not assertions using Hamcrest"
"passed","Thu Mar 02 07:45:47 GMT 2023","Thu Mar 02 07:45:47 GMT 2023","180","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testLessThanAssertions","testLessThanAssertions","Example Test for performing Less than assertions using Hamcrest"
"passed","Thu Mar 02 07:45:47 GMT 2023","Thu Mar 02 07:45:47 GMT 2023","332","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testNumberAssertions","testNumberAssertions","Example Test for performing number related assertions using Hamcrest"
"passed","Thu Mar 02 07:45:47 GMT 2023","Thu Mar 02 07:45:47 GMT 2023","231","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion","testHasKeyAssertion","Example Test for performing has key assertions using Hamcrest"
"passed","Thu Mar 02 07:45:40 GMT 2023","Thu Mar 02 07:45:43 GMT 2023","3260","ReqRes Test Suite","Test Response Headers","in.reqres.TestResponseHeaders","in.reqres.TestResponseHeaders","responseHeadersTest","responseHeadersTest","Example Test for verifying the response headers using rest assured"
"passed","Thu Mar 02 07:45:47 GMT 2023","Thu Mar 02 07:45:47 GMT 2023","242","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testGreaterThanAssertions","testGreaterThanAssertions","Example Test for performing Greater than assertions using Hamcrest"
"passed","Thu Mar 02 07:45:39 GMT 2023","Thu Mar 02 07:45:42 GMT 2023","3128","ReqRes Test Suite","Delete Requests tests ","in.reqres.TestDeleteRequests","in.reqres.TestDeleteRequests","deleteRequestTests","deleteRequestTests","Example Test for executing DELETE request using rest assured"
"passed","Thu Mar 02 07:45:44 GMT 2023","Thu Mar 02 07:45:45 GMT 2023","427","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
