"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 30 12:48:10 GMT 2022","Fri Dec 30 12:48:11 GMT 2022","231","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema","testGetBookingJsonSchema","Example test for checking json schema after getting a booking - get request"
"passed","Fri Dec 30 12:47:58 GMT 2022","Fri Dec 30 12:48:00 GMT 2022","2721","ReqRes Test Suite","Delete Requests tests ","in.reqres.TestDeleteRequests","in.reqres.TestDeleteRequests","deleteRequestTests","deleteRequestTests","Example Test for executing DELETE request using rest assured"
"passed","Fri Dec 30 12:48:13 GMT 2022","Fri Dec 30 12:48:13 GMT 2022","436","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testGreaterThanAssertions","testGreaterThanAssertions",""
"passed","Fri Dec 30 12:47:58 GMT 2022","Fri Dec 30 12:48:01 GMT 2022","2828","ReqRes Test Suite","Get Tests with Rest Assured Config","in.reqres.TestGetRequestWithRestAssuredSpecs","in.reqres.TestGetRequestWithRestAssuredSpecs","getRequestTestWithRestAssuredConfig","getRequestTestWithRestAssuredConfig","Example Test for executing GET request using rest assured specification"
"passed","Fri Dec 30 12:48:13 GMT 2022","Fri Dec 30 12:48:13 GMT 2022","181","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testNotAssertions","testNotAssertions",""
"passed","Fri Dec 30 12:48:09 GMT 2022","Fri Dec 30 12:48:10 GMT 2022","1030","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema","testCreateBookingJsonSchema","Example test for checking json schema for new booking - Post request"
"passed","Fri Dec 30 12:47:58 GMT 2022","Fri Dec 30 12:48:01 GMT 2022","3618","ReqRes Test Suite","Put Request Tests","in.reqres.TestPutRequests","in.reqres.TestPutRequests","putRequestsTests","putRequestsTests","Example Test for executing PUT request using rest assured"
"passed","Fri Dec 30 12:48:01 GMT 2022","Fri Dec 30 12:48:02 GMT 2022","417","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Fri Dec 30 12:48:12 GMT 2022","Fri Dec 30 12:48:13 GMT 2022","568","SOAP API Test Suite","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","soapapitests.NumberToWordsTest","testNumberToWordsAPI","testNumberToWordsAPI","Printing numbers to words using SOAP API"
"passed","Fri Dec 30 12:48:01 GMT 2022","Fri Dec 30 12:48:02 GMT 2022","684","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTestWithQueryParam","getRequestTestWithQueryParam","Example Test for executing GET request using rest assured with query params"
"passed","Fri Dec 30 12:47:58 GMT 2022","Fri Dec 30 12:48:09 GMT 2022","11777","ReqRes Test Suite","Awaitility Example tests","in.reqres.TestDelayedAPIWithAwaitility","in.reqres.TestDelayedAPIWithAwaitility","testDelayedPostAPI","testDelayedPostAPI","Example Test for executing GET request using awaitility"
"passed","Fri Dec 30 12:48:02 GMT 2022","Fri Dec 30 12:48:02 GMT 2022","408","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Fri Dec 30 12:47:58 GMT 2022","Fri Dec 30 12:48:01 GMT 2022","3620","ReqRes Test Suite","Authentication Tests","in.reqres.TestAuthentication","in.reqres.TestAuthentication","testAuthenticationToken","testAuthenticationToken","Example Test for performing authentication using rest assured"
"passed","Fri Dec 30 12:48:13 GMT 2022","Fri Dec 30 12:48:13 GMT 2022","136","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions","testNotNullAssertions",""
"passed","Fri Dec 30 12:48:11 GMT 2022","Fri Dec 30 12:48:12 GMT 2022","458","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest","deleteBookingTest","Example test for deleting a booking - Delete request"
"passed","Fri Dec 30 12:48:11 GMT 2022","Fri Dec 30 12:48:11 GMT 2022","237","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema","testUpdatePartialBookingJsonSchema","Example test for checking json schema after updating a booking partially - Patch request"
"passed","Fri Dec 30 12:48:11 GMT 2022","Fri Dec 30 12:48:11 GMT 2022","220","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema","testUpdateBookingJsonSchema","Example test for checking json schema after updating a booking - Put request"
"passed","Fri Dec 30 12:48:10 GMT 2022","Fri Dec 30 12:48:10 GMT 2022","373","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","getBookingTest","getBookingTest","Example test for retrieving a booking - Get request"
"passed","Fri Dec 30 12:48:13 GMT 2022","Fri Dec 30 12:48:13 GMT 2022","226","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testNumberAssertions","testNumberAssertions",""
"passed","Fri Dec 30 12:48:13 GMT 2022","Fri Dec 30 12:48:13 GMT 2022","388","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion","testHasKeyAssertion",""
"passed","Fri Dec 30 12:48:01 GMT 2022","Fri Dec 30 12:48:02 GMT 2022","399","ReqRes Test Suite","Patch Request tests","in.reqres.TestPatchRequests","in.reqres.TestPatchRequests","patchRequestTests","patchRequestTests","Example Test for executing PATCH request using rest assured "
"passed","Fri Dec 30 12:47:58 GMT 2022","Fri Dec 30 12:48:01 GMT 2022","3056","ReqRes Test Suite","JsonPath usage tests","in.reqres.TestResponseBodyWithJsonPath","in.reqres.TestResponseBodyWithJsonPath","testResponseWithJsonPath","testResponseWithJsonPath","Example Test for extracting the response data using jsonpath"
"passed","Fri Dec 30 12:48:13 GMT 2022","Fri Dec 30 12:48:13 GMT 2022","124","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testMultipleAssertStatement","testMultipleAssertStatement",""
"passed","Fri Dec 30 12:48:11 GMT 2022","Fri Dec 30 12:48:11 GMT 2022","210","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema","testCreateJsonSchema","Example test for checking json schema for token authentication - Post request"
"passed","Fri Dec 30 12:48:11 GMT 2022","Fri Dec 30 12:48:11 GMT 2022","550","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest","updatePartialBookingTest","Example test for updating a booking partially- Patch request"
"passed","Fri Dec 30 12:47:58 GMT 2022","Fri Dec 30 12:48:01 GMT 2022","3663","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Fri Dec 30 12:48:12 GMT 2022","Fri Dec 30 12:48:12 GMT 2022","223","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted","checkBookingIsDeleted","Example test for checking if booking is deleted by retrieving a deleted booking - Get request"
"passed","Fri Dec 30 12:48:09 GMT 2022","Fri Dec 30 12:48:10 GMT 2022","431","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","createBookingTest","createBookingTest","Example test for creating new booking - Post request"
"passed","Fri Dec 30 12:48:01 GMT 2022","Fri Dec 30 12:48:02 GMT 2022","470","ReqRes Test Suite","Authentication Tests","in.reqres.TestAuthentication","in.reqres.TestAuthentication","testAuthToken","testAuthToken","Example Test for printing token by getting token after executing the post authentication request"
"passed","Fri Dec 30 12:47:58 GMT 2022","Fri Dec 30 12:48:01 GMT 2022","2863","ReqRes Test Suite","Test Response Headers","in.reqres.TestResponseHeaders","in.reqres.TestResponseHeaders","responseHeadersTest","responseHeadersTest","Example Test for verifying the response headers using rest assured"
"passed","Fri Dec 30 12:48:13 GMT 2022","Fri Dec 30 12:48:13 GMT 2022","500","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testStringAssertions","testStringAssertions",""
"passed","Fri Dec 30 12:47:58 GMT 2022","Fri Dec 30 12:48:01 GMT 2022","3838","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTest","getRequestTest","Example Test for executing GET request using rest assured"
"passed","Fri Dec 30 12:47:58 GMT 2022","Fri Dec 30 12:48:01 GMT 2022","3617","ReqRes Test Suite","Patch Request tests","in.reqres.TestPatchRequests","in.reqres.TestPatchRequests","patchRequestTests","patchRequestTests","Example Test for executing PATCH request using rest assured "
"passed","Fri Dec 30 12:48:13 GMT 2022","Fri Dec 30 12:48:13 GMT 2022","154","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testLessThanAssertions","testLessThanAssertions",""
"passed","Fri Dec 30 12:48:10 GMT 2022","Fri Dec 30 12:48:11 GMT 2022","540","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest","updateBookingTest","Example test for updating a booking - Put request"
"passed","Fri Dec 30 12:48:01 GMT 2022","Fri Dec 30 12:48:02 GMT 2022","484","ReqRes Test Suite","Put Request Tests","in.reqres.TestPutRequests","in.reqres.TestPutRequests","putRequestsTests","putRequestsTests","Example Test for executing PUT request using rest assured"
"passed","Fri Dec 30 12:48:03 GMT 2022","Fri Dec 30 12:48:03 GMT 2022","557","ReqRes Test Suite","Post Request tests","in.reqres.PostRequestBuilderExample","in.reqres.PostRequestBuilderExample","postTestUsingBuilderPattern","postTestUsingBuilderPattern","Example of using Builder Pattern to pass test data in tests"
"passed","Fri Dec 30 12:48:02 GMT 2022","Fri Dec 30 12:48:03 GMT 2022","384","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
