"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 27 17:55:06 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","594","ReqRes Test Suite","Put Request Tests","in.reqres.TestPutRequests","in.reqres.TestPutRequests","putRequestsTests","putRequestsTests","Example Test for executing PUT request using rest assured"
"passed","Tue Dec 27 17:55:12 GMT 2022","Tue Dec 27 17:55:13 GMT 2022","1462","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema","testCreateBookingJsonSchema","Example test for checking json schema for new booking - Post request"
"passed","Tue Dec 27 17:55:02 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","3989","ReqRes Test Suite","JsonPath usage tests","in.reqres.TestResponseBodyWithJsonPath","in.reqres.TestResponseBodyWithJsonPath","testResponseWithJsonPath","testResponseWithJsonPath","Example Test for extracting the response data using jsonpath"
"passed","Tue Dec 27 17:55:13 GMT 2022","Tue Dec 27 17:55:14 GMT 2022","943","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest","updateBookingTest","Example test for updating a booking - Put request"
"passed","Tue Dec 27 17:55:13 GMT 2022","Tue Dec 27 17:55:14 GMT 2022","444","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema","testGetBookingJsonSchema","Example test for checking json schema after getting a booking - get request"
"passed","Tue Dec 27 17:55:15 GMT 2022","Tue Dec 27 17:55:16 GMT 2022","801","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest","deleteBookingTest","Example test for deleting a booking - Delete request"
"passed","Tue Dec 27 17:55:07 GMT 2022","Tue Dec 27 17:55:08 GMT 2022","726","ReqRes Test Suite","Post Request tests","in.reqres.PostRequestBuilderExample","in.reqres.PostRequestBuilderExample","postTestUsingBuilderPattern","postTestUsingBuilderPattern","Example of using Builder Pattern to pass test data in tests"
"passed","Tue Dec 27 17:55:06 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","612","ReqRes Test Suite","Authentication Tests","in.reqres.TestAuthentication","in.reqres.TestAuthentication","testAuthToken","testAuthToken","Example Test for printing token by getting token after executing the post authentication request"
"passed","Tue Dec 27 17:55:01 GMT 2022","Tue Dec 27 17:55:12 GMT 2022","10553","ReqRes Test Suite","Awaitility Example tests","in.reqres.TestDelayedAPIWithAwaitility","in.reqres.TestDelayedAPIWithAwaitility","testDelayedPostAPI","testDelayedPostAPI","Example Test for executing GET request using awaitility"
"passed","Tue Dec 27 17:55:01 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","4846","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Tue Dec 27 17:55:01 GMT 2022","Tue Dec 27 17:55:05 GMT 2022","3668","ReqRes Test Suite","Delete Requests tests ","in.reqres.TestDeleteRequests","in.reqres.TestDeleteRequests","deleteRequestTests","deleteRequestTests","Example Test for executing DELETE request using rest assured"
"passed","Tue Dec 27 17:55:01 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","4829","ReqRes Test Suite","Patch Request tests","in.reqres.TestPatchRequests","in.reqres.TestPatchRequests","patchRequestTests","patchRequestTests","Example Test for executing PATCH request using rest assured "
"passed","Tue Dec 27 17:55:12 GMT 2022","Tue Dec 27 17:55:12 GMT 2022","665","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","createBookingTest","createBookingTest","Example test for creating new booking - Post request"
"passed","Tue Dec 27 17:55:06 GMT 2022","Tue Dec 27 17:55:07 GMT 2022","470","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Tue Dec 27 17:55:07 GMT 2022","Tue Dec 27 17:55:07 GMT 2022","441","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Tue Dec 27 17:55:06 GMT 2022","Tue Dec 27 17:55:07 GMT 2022","630","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTestWithQueryParam","getRequestTestWithQueryParam","Example Test for executing GET request using rest assured with query params"
"passed","Tue Dec 27 17:55:14 GMT 2022","Tue Dec 27 17:55:14 GMT 2022","427","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema","testUpdatePartialBookingJsonSchema","Example test for checking json schema after updating a booking partially - Patch request"
"passed","Tue Dec 27 17:55:16 GMT 2022","Tue Dec 27 17:55:16 GMT 2022","382","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted","checkBookingIsDeleted","Example test for checking if booking is deleted by retrieving a deleted booking - Get request"
"passed","Tue Dec 27 17:55:14 GMT 2022","Tue Dec 27 17:55:14 GMT 2022","421","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema","testUpdateBookingJsonSchema","Example test for checking json schema after updating a booking - Put request"
"passed","Tue Dec 27 17:55:01 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","5052","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTest","getRequestTest","Example Test for executing GET request using rest assured"
"passed","Tue Dec 27 17:55:06 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","555","ReqRes Test Suite","Patch Request tests","in.reqres.TestPatchRequests","in.reqres.TestPatchRequests","patchRequestTests","patchRequestTests","Example Test for executing PATCH request using rest assured "
"passed","Tue Dec 27 17:55:02 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","3662","ReqRes Test Suite","Get Tests with Rest Assured Config","in.reqres.TestGetRequestWithRestAssuredSpecs","in.reqres.TestGetRequestWithRestAssuredSpecs","getRequestTestWithRestAssuredConfig","getRequestTestWithRestAssuredConfig","Example Test for executing GET request using rest assured specification"
"passed","Tue Dec 27 17:55:01 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","4825","ReqRes Test Suite","Authentication Tests","in.reqres.TestAuthentication","in.reqres.TestAuthentication","testAuthenticationToken","testAuthenticationToken","Example Test for performing authentication using rest assured"
"passed","Tue Dec 27 17:55:12 GMT 2022","Tue Dec 27 17:55:13 GMT 2022","561","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","getBookingTest","getBookingTest","Example test for retrieving a booking - Get request"
"passed","Tue Dec 27 17:55:01 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","4836","ReqRes Test Suite","Put Request Tests","in.reqres.TestPutRequests","in.reqres.TestPutRequests","putRequestsTests","putRequestsTests","Example Test for executing PUT request using rest assured"
"passed","Tue Dec 27 17:55:06 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","618","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Tue Dec 27 17:55:14 GMT 2022","Tue Dec 27 17:55:15 GMT 2022","1056","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest","updatePartialBookingTest","Example test for updating a booking partially- Patch request"
"passed","Tue Dec 27 17:55:02 GMT 2022","Tue Dec 27 17:55:06 GMT 2022","3686","ReqRes Test Suite","Test Response Headers","in.reqres.TestResponseHeaders","in.reqres.TestResponseHeaders","responseHeadersTest","responseHeadersTest","Example Test for verifying the response headers using rest assured"
"passed","Tue Dec 27 17:55:16 GMT 2022","Tue Dec 27 17:55:17 GMT 2022","747","SOAP API Test Suite","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","soapapitests.NumberToWordsTest","testNumberToWordsAPI","testNumberToWordsAPI","Printing numbers to words using SOAP API"
"passed","Tue Dec 27 17:55:14 GMT 2022","Tue Dec 27 17:55:15 GMT 2022","436","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema","testCreateJsonSchema","Example test for checking json schema for token authentication - Post request"
