"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for deleting a booking - Delete request","16","deleteBookingTest","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for updating a booking - Put request","133","updateBookingTest","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","59","testCreateToken","Restful ECommerce Test Suite","Mon Dec 15 10:02:50 UTC 2025","passed","Mon Dec 15 10:02:50 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for retrieving a booking - Get request","177","getBookingTest","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for updating a booking partially- Patch request","59","updatePartialBookingTest","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","16","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Dec 15 10:02:50 UTC 2025","passed","Mon Dec 15 10:02:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for deleting a booking - Delete request","17","deleteBookingTest","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","17","checkBookingIsDeleted","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for creating new booking - Post request","2840","createBookingTest","Restful Booker Test Suite","Mon Dec 15 10:02:46 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for fetching token value - Post request","54","testTokenGeneration","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Printing numbers to words using SOAP API","739","testNumberToWordsAPI","SOAP API Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:50 UTC 2025","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","13","testDeleteAllOrders","Restful ECommerce Test Suite","Mon Dec 15 10:02:50 UTC 2025","passed","Mon Dec 15 10:02:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","30","testUpdateOrder","Restful ECommerce Test Suite","Mon Dec 15 10:02:50 UTC 2025","passed","Mon Dec 15 10:02:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"","194","testUploadImage","Restful ECommerce Test Suite","Mon Dec 15 10:02:50 UTC 2025","passed","Mon Dec 15 10:02:50 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for updating a booking - Put request","89","updateBookingTest","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","19","testDeleteOrder","Restful ECommerce Test Suite","Mon Dec 15 10:02:50 UTC 2025","passed","Mon Dec 15 10:02:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for checking json schema after updating a booking partially - Patch request","30","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","12","checkBookingIsDeleted","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","28","testGetAllOrders","Restful ECommerce Test Suite","Mon Dec 15 10:02:50 UTC 2025","passed","Mon Dec 15 10:02:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for checking json schema for token authentication - Post request","22","testCreateJsonSchema","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"","69","testCreateOrder","Restful ECommerce Test Suite","Mon Dec 15 10:02:50 UTC 2025","passed","Mon Dec 15 10:02:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for checking json schema after updating a booking - Put request","48","testUpdateBookingJsonSchema","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for checking json schema after getting a booking - get request","58","testGetBookingJsonSchema","Restful Booker Test Suite","Mon Dec 15 10:02:49 UTC 2025","passed","Mon Dec 15 10:02:49 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for checking json schema for new booking - Post request","2690","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Dec 15 10:02:46 UTC 2025","passed","Mon Dec 15 10:02:48 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","43","testGetOrder","Restful ECommerce Test Suite","Mon Dec 15 10:02:50 UTC 2025","passed","Mon Dec 15 10:02:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
