"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","137","testUploadImage","Restful ECommerce Test Suite","Sat Jan 31 08:51:39 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for updating a booking - Put request","133","updateBookingTest","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for checking json schema after updating a booking - Put request","94","testUpdateBookingJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for fetching token value - Post request","106","testTokenGeneration","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","116","testCreateToken","Restful ECommerce Test Suite","Sat Jan 31 08:51:39 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"","36","updatePartialOrderTest","Restful ECommerce Test Suite","Sat Jan 31 08:51:39 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for checking json schema for new booking - Post request","2555","testCreateBookingJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:51:34 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for updating a booking partially- Patch request","43","updatePartialBookingTest","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for updating a booking partially- Patch request","63","updatePartialBookingTest","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Printing numbers to words using SOAP API","1128","testNumberToWordsAPI","SOAP API Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example test for retrieving a booking - Get request","200","getBookingTest","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","22","testDeleteAllOrders","Restful ECommerce Test Suite","Sat Jan 31 08:51:39 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","40","testUpdateOrder","Restful ECommerce Test Suite","Sat Jan 31 08:51:39 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for checking json schema after updating a booking partially - Patch request","92","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for checking json schema for token authentication - Post request","67","testCreateJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"","24","testGetDeletedOrder","Restful ECommerce Test Suite","Sat Jan 31 08:51:39 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for creating new booking - Post request","2678","createBookingTest","Restful Booker Test Suite","Sat Jan 31 08:51:34 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","21","testDeleteOrder","Restful ECommerce Test Suite","Sat Jan 31 08:51:39 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","22","checkBookingIsDeleted","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","33","testGetAllOrders","Restful ECommerce Test Suite","Sat Jan 31 08:51:39 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for deleting a booking - Delete request","35","deleteBookingTest","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","72","testCreateOrder","Restful ECommerce Test Suite","Sat Jan 31 08:51:39 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","32","checkBookingIsDeleted","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for retrieving a booking - Get request","213","getBookingTest","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking json schema after getting a booking - get request","71","testGetBookingJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for fetching token value - Post request","101","testTokenGeneration","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for updating a booking - Put request","129","updateBookingTest","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","35","testGetOrder","Restful ECommerce Test Suite","Sat Jan 31 08:51:39 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for deleting a booking - Delete request","35","deleteBookingTest","Restful Booker Test Suite","Sat Jan 31 08:51:37 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for creating new booking - Post request","2701","createBookingTest","Restful Booker Test Suite","Sat Jan 31 08:51:34 UTC 2026","passed","Sat Jan 31 08:51:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","52","testCreateToken","Restful ECommerce Test Suite","Sat Jan 31 08:51:39 UTC 2026","passed","Sat Jan 31 08:51:39 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
