"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for retrieving a booking - Get request","110","getBookingTest","Restful Booker Test Suite","Mon Aug 18 14:51:49 UTC 2025","passed","Mon Aug 18 14:51:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","44","testUpdateOrder","Restful ECommerce Test Suite","Mon Aug 18 14:51:50 UTC 2025","passed","Mon Aug 18 14:51:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for updating a booking partially- Patch request","37","updatePartialBookingTest","Restful Booker Test Suite","Mon Aug 18 14:51:49 UTC 2025","passed","Mon Aug 18 14:51:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","22","testDeleteOrder","Restful ECommerce Test Suite","Mon Aug 18 14:51:50 UTC 2025","passed","Mon Aug 18 14:51:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for checking json schema after getting a booking - get request","46","testGetBookingJsonSchema","Restful Booker Test Suite","Mon Aug 18 14:51:49 UTC 2025","passed","Mon Aug 18 14:51:49 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"","40","testCreateToken","Restful ECommerce Test Suite","Mon Aug 18 14:51:50 UTC 2025","passed","Mon Aug 18 14:51:50 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"","48","updatePartialOrderTest","Restful ECommerce Test Suite","Mon Aug 18 14:51:50 UTC 2025","passed","Mon Aug 18 14:51:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for checking json schema for new booking - Post request","2241","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Aug 18 14:51:46 UTC 2025","passed","Mon Aug 18 14:51:48 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for deleting a booking - Delete request","19","deleteBookingTest","Restful Booker Test Suite","Mon Aug 18 14:51:49 UTC 2025","passed","Mon Aug 18 14:51:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Printing numbers to words using SOAP API","705","testNumberToWordsAPI","SOAP API Test Suite","Mon Aug 18 14:51:49 UTC 2025","passed","Mon Aug 18 14:51:50 UTC 2025","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example test for fetching token value - Post request","68","testTokenGeneration","Restful Booker Test Suite","Mon Aug 18 14:51:49 UTC 2025","passed","Mon Aug 18 14:51:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","14","checkBookingIsDeleted","Restful Booker Test Suite","Mon Aug 18 14:51:49 UTC 2025","passed","Mon Aug 18 14:51:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","12","checkBookingIsDeleted","Restful Booker Test Suite","Mon Aug 18 14:51:49 UTC 2025","passed","Mon Aug 18 14:51:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for updating a booking - Put request","104","updateBookingTest","Restful Booker Test Suite","Mon Aug 18 14:51:49 UTC 2025","passed","Mon Aug 18 14:51:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for deleting a booking - Delete request","25","deleteBookingTest","Restful Booker Test Suite","Mon Aug 18 14:51:49 UTC 2025","passed","Mon Aug 18 14:51:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","27","testGetAllOrders","Restful ECommerce Test Suite","Mon Aug 18 14:51:50 UTC 2025","passed","Mon Aug 18 14:51:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"","90","testCreateToken","Restful ECommerce Test Suite","Mon Aug 18 14:51:50 UTC 2025","passed","Mon Aug 18 14:51:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
