"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","testDeleteAllOrders","Restful ECommerce Test Suite","Mon Apr 06 15:07:23 UTC 2026","passed","Mon Apr 06 15:07:23 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","22","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Apr 06 15:07:23 UTC 2026","passed","Mon Apr 06 15:07:23 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","161","checkBookingIsDeleted","Restful Booker Test Suite","Mon Apr 06 15:07:21 UTC 2026","passed","Mon Apr 06 15:07:21 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for creating new booking - Post request","3089","createBookingTest","Restful Booker Test Suite","Mon Apr 06 15:07:17 UTC 2026","passed","Mon Apr 06 15:07:20 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","87","updatePartialOrderTest","Restful ECommerce Test Suite","Mon Apr 06 15:07:22 UTC 2026","passed","Mon Apr 06 15:07:23 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"","65","testUpdateOrder","Restful ECommerce Test Suite","Mon Apr 06 15:07:22 UTC 2026","passed","Mon Apr 06 15:07:22 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for retrieving a booking - Get request","235","getBookingTest","Restful Booker Test Suite","Mon Apr 06 15:07:20 UTC 2026","passed","Mon Apr 06 15:07:20 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","69","testGetOrder","Restful ECommerce Test Suite","Mon Apr 06 15:07:22 UTC 2026","passed","Mon Apr 06 15:07:22 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"","137","testCreateToken","Restful ECommerce Test Suite","Mon Apr 06 15:07:22 UTC 2026","passed","Mon Apr 06 15:07:22 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"","23","testDeleteOrder","Restful ECommerce Test Suite","Mon Apr 06 15:07:23 UTC 2026","passed","Mon Apr 06 15:07:23 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
