"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","51","testCreateToken","Restful ECommerce Test Suite","Mon Aug 18 17:39:17 UTC 2025","passed","Mon Aug 18 17:39:17 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for deleting a booking - Delete request","77","deleteBookingTest","Restful Booker Test Suite","Mon Aug 18 17:39:16 UTC 2025","passed","Mon Aug 18 17:39:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","161","testUploadImage","Restful ECommerce Test Suite","Mon Aug 18 17:39:17 UTC 2025","passed","Mon Aug 18 17:39:17 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for retrieving a booking - Get request","147","getBookingTest","Restful Booker Test Suite","Mon Aug 18 17:39:16 UTC 2025","passed","Mon Aug 18 17:39:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","33","testGetOrder","Restful ECommerce Test Suite","Mon Aug 18 17:39:17 UTC 2025","passed","Mon Aug 18 17:39:17 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for deleting a booking - Delete request","51","deleteBookingTest","Restful Booker Test Suite","Mon Aug 18 17:39:16 UTC 2025","passed","Mon Aug 18 17:39:17 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for creating new booking - Post request","2476","createBookingTest","Restful Booker Test Suite","Mon Aug 18 17:39:13 UTC 2025","passed","Mon Aug 18 17:39:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","67","testCreateOrder","Restful ECommerce Test Suite","Mon Aug 18 17:39:17 UTC 2025","passed","Mon Aug 18 17:39:17 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"","39","updatePartialOrderTest","Restful ECommerce Test Suite","Mon Aug 18 17:39:17 UTC 2025","passed","Mon Aug 18 17:39:17 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for checking json schema after getting a booking - get request","80","testGetBookingJsonSchema","Restful Booker Test Suite","Mon Aug 18 17:39:16 UTC 2025","passed","Mon Aug 18 17:39:16 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","48","checkBookingIsDeleted","Restful Booker Test Suite","Mon Aug 18 17:39:17 UTC 2025","passed","Mon Aug 18 17:39:17 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for checking json schema after updating a booking partially - Patch request","72","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Mon Aug 18 17:39:16 UTC 2025","passed","Mon Aug 18 17:39:16 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for updating a booking partially- Patch request","76","updatePartialBookingTest","Restful Booker Test Suite","Mon Aug 18 17:39:16 UTC 2025","passed","Mon Aug 18 17:39:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema for new booking - Post request","2323","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Aug 18 17:39:13 UTC 2025","passed","Mon Aug 18 17:39:16 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for fetching token value - Post request","73","testTokenGeneration","Restful Booker Test Suite","Mon Aug 18 17:39:16 UTC 2025","passed","Mon Aug 18 17:39:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","24","testGetAllOrders","Restful ECommerce Test Suite","Mon Aug 18 17:39:17 UTC 2025","passed","Mon Aug 18 17:39:17 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
