"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example Test for performing authentication using rest assured","3019","testAuthenticationToken","ReqRes Test Suite","Thu Nov 28 20:26:56 GMT 2024","passed","Thu Nov 28 20:26:59 GMT 2024","in.reqres.TestAuthentication","Authentication Tests","in.reqres.TestAuthentication","testAuthenticationToken"
"Example test for checking json schema after getting a booking - get request","24","testGetBookingJsonSchema","Restful Booker Test Suite","Thu Nov 28 20:27:01 GMT 2024","passed","Thu Nov 28 20:27:01 GMT 2024","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example Test for executing GET request using rest assured specification","2343","getRequestTestWithRestAssuredConfig","ReqRes Test Suite","Thu Nov 28 20:26:56 GMT 2024","passed","Thu Nov 28 20:26:59 GMT 2024","in.reqres.TestGetRequestWithRestAssuredSpecs","Get Tests with Rest Assured Config","in.reqres.TestGetRequestWithRestAssuredSpecs","getRequestTestWithRestAssuredConfig"
"Example Test for performing Not assertions using Hamcrest","209","testNotAssertions","Hamcrest Assertions Example Test Suite","Thu Nov 28 20:27:02 GMT 2024","passed","Thu Nov 28 20:27:02 GMT 2024","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testNotAssertions"
"Example test for creating new booking - Post request","292","createBookingTest","Restful Booker Test Suite","Thu Nov 28 20:27:00 GMT 2024","passed","Thu Nov 28 20:27:01 GMT 2024","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example Test for performing number related assertions using Hamcrest","226","testNumberAssertions","Hamcrest Assertions Example Test Suite","Thu Nov 28 20:27:02 GMT 2024","passed","Thu Nov 28 20:27:02 GMT 2024","assertionexamples.NumberRelatedAssertionTests","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","testNumberAssertions"
"Example Test for performing Not null assertions using Hamcrest","147","testNotNullAssertions","Hamcrest Assertions Example Test Suite","Thu Nov 28 20:27:02 GMT 2024","passed","Thu Nov 28 20:27:02 GMT 2024","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions"
"Example Test for executing GET request using rest assured","3135","getRequestTest","ReqRes Test Suite","Thu Nov 28 20:26:56 GMT 2024","passed","Thu Nov 28 20:26:59 GMT 2024","in.reqres.TestGetRequests","Get Request Tests","in.reqres.TestGetRequests","getRequestTest"
"Example of using Builder Pattern to pass test data in tests","672","postTestUsingBuilderPattern","ReqRes Test Suite","Thu Nov 28 20:27:00 GMT 2024","passed","Thu Nov 28 20:27:00 GMT 2024","in.reqres.PostRequestBuilderExample","Post Request tests","in.reqres.PostRequestBuilderExample","postTestUsingBuilderPattern"
"Example Test for executing POST request using rest assured","336","testPostRequests","ReqRes Test Suite","Thu Nov 28 20:26:59 GMT 2024","passed","Thu Nov 28 20:26:59 GMT 2024","in.reqres.TestPostRequests","Post Request tests","in.reqres.TestPostRequests","testPostRequests"
