"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","37","checkBookingIsDeleted","Restful Booker Test Suite","Mon Aug 18 17:38:54 UTC 2025","passed","Mon Aug 18 17:38:54 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","54","testGetAllOrders","Restful ECommerce Test Suite","Mon Aug 18 17:38:55 UTC 2025","passed","Mon Aug 18 17:38:55 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"","19","testDeleteOrder","Restful ECommerce Test Suite","Mon Aug 18 17:38:55 UTC 2025","passed","Mon Aug 18 17:38:55 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for creating new booking - Post request","2570","createBookingTest","Restful Booker Test Suite","Mon Aug 18 17:38:51 UTC 2025","passed","Mon Aug 18 17:38:54 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for updating a booking - Put request","148","updateBookingTest","Restful Booker Test Suite","Mon Aug 18 17:38:54 UTC 2025","passed","Mon Aug 18 17:38:54 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","11","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Aug 18 17:38:55 UTC 2025","passed","Mon Aug 18 17:38:55 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for retrieving a booking - Get request","167","getBookingTest","Restful Booker Test Suite","Mon Aug 18 17:38:54 UTC 2025","passed","Mon Aug 18 17:38:54 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking json schema for new booking - Post request","2435","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Aug 18 17:38:51 UTC 2025","passed","Mon Aug 18 17:38:54 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","40","testUpdateOrder","Restful ECommerce Test Suite","Mon Aug 18 17:38:55 UTC 2025","passed","Mon Aug 18 17:38:55 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for deleting a booking - Delete request","38","deleteBookingTest","Restful Booker Test Suite","Mon Aug 18 17:38:54 UTC 2025","passed","Mon Aug 18 17:38:54 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
