"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 12 19:28:26 GMT 2022","Mon Dec 12 19:28:26 GMT 2022","170","ReqRes Test Suite","Get Tests with Rest Assured Config","io.github.mfaisalkhatri.TestGetRequestWithRestAssuredConfig","io.github.mfaisalkhatri.TestGetRequestWithRestAssuredConfig","getRequestTestWithRestAssuredConfig","getRequestTestWithRestAssuredConfig","Example Test for executing GET request using rest assured configuration"
"passed","Mon Dec 12 19:28:29 GMT 2022","Mon Dec 12 19:28:29 GMT 2022","296","ReqRes Test Suite","Patch Request tests","io.github.mfaisalkhatri.TestPatchRequests","io.github.mfaisalkhatri.TestPatchRequests","patchRequestTests","patchRequestTests","Example Test for executing PATCH request using rest assured "
"passed","Mon Dec 12 19:28:27 GMT 2022","Mon Dec 12 19:28:28 GMT 2022","526","ReqRes Test Suite","Post Request tests","io.github.mfaisalkhatri.PostRequestBuilderExample","io.github.mfaisalkhatri.PostRequestBuilderExample","postTestUsingBuilderPattern","postTestUsingBuilderPattern","Example of using Builder Pattern to pass test data in tests"
"passed","Mon Dec 12 19:28:31 GMT 2022","Mon Dec 12 19:28:31 GMT 2022","68","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema","testGetBookingJsonSchema","Example test for checking json schema after getting a booking - get request"
"passed","Mon Dec 12 19:28:30 GMT 2022","Mon Dec 12 19:28:31 GMT 2022","576","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema","testCreateBookingJsonSchema","Example test for checking json schema for new booking - Post request"
"passed","Mon Dec 12 19:28:26 GMT 2022","Mon Dec 12 19:28:26 GMT 2022","336","ReqRes Test Suite","Post Request tests","io.github.mfaisalkhatri.TestPostRequests","io.github.mfaisalkhatri.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Mon Dec 12 19:28:31 GMT 2022","Mon Dec 12 19:28:31 GMT 2022","66","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema","testUpdateBookingJsonSchema","Example test for checking json schema after updating a booking - Put request"
"passed","Mon Dec 12 19:28:24 GMT 2022","Mon Dec 12 19:28:24 GMT 2022","376","ReqRes Test Suite","Authentication Tests","io.github.mfaisalkhatri.TestAuthentication","io.github.mfaisalkhatri.TestAuthentication","testAuthToken","testAuthToken","Example Test for printing token by getting token after executing the post authentication request"
"passed","Mon Dec 12 19:28:24 GMT 2022","Mon Dec 12 19:28:25 GMT 2022","298","ReqRes Test Suite","Get Request Tests","io.github.mfaisalkhatri.TestGetRequests","io.github.mfaisalkhatri.TestGetRequests","getRequestTest","getRequestTest","Example Test for executing GET request using rest assured"
"passed","Mon Dec 12 19:28:29 GMT 2022","Mon Dec 12 19:28:29 GMT 2022","322","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","createBookingTest","createBookingTest","Example test for creating new booking - Post request"
"passed","Mon Dec 12 19:28:30 GMT 2022","Mon Dec 12 19:28:30 GMT 2022","251","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest","updatePartialBookingTest","Example test for updating a booking partially- Patch request"
"passed","Mon Dec 12 19:28:25 GMT 2022","Mon Dec 12 19:28:25 GMT 2022","675","ReqRes Test Suite","Get Request Tests","io.github.mfaisalkhatri.TestGetRequests","io.github.mfaisalkhatri.TestGetRequests","getRequestTestWithQueryParam","getRequestTestWithQueryParam","Example Test for executing GET request using rest assured with query params"
"passed","Mon Dec 12 19:28:28 GMT 2022","Mon Dec 12 19:28:28 GMT 2022","304","ReqRes Test Suite","Put Request Tests","io.github.mfaisalkhatri.TestPutRequests","io.github.mfaisalkhatri.TestPutRequests","putRequestsTests","putRequestsTests","Example Test for executing PUT request using rest assured"
