"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for retrieving a booking - Get request","194","getBookingTest","Restful Booker Test Suite","Mon Oct 13 10:42:27 UTC 2025","passed","Mon Oct 13 10:42:27 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking json schema for token authentication - Post request","30","testCreateJsonSchema","Restful Booker Test Suite","Mon Oct 13 10:42:27 UTC 2025","passed","Mon Oct 13 10:42:27 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"","12","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Oct 13 10:42:29 UTC 2025","passed","Mon Oct 13 10:42:29 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for deleting a booking - Delete request","21","deleteBookingTest","Restful Booker Test Suite","Mon Oct 13 10:42:28 UTC 2025","passed","Mon Oct 13 10:42:28 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for updating a booking - Put request","100","updateBookingTest","Restful Booker Test Suite","Mon Oct 13 10:42:27 UTC 2025","passed","Mon Oct 13 10:42:28 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for updating a booking - Put request","83","updateBookingTest","Restful Booker Test Suite","Mon Oct 13 10:42:27 UTC 2025","passed","Mon Oct 13 10:42:28 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for fetching token value - Post request","66","testTokenGeneration","Restful Booker Test Suite","Mon Oct 13 10:42:27 UTC 2025","passed","Mon Oct 13 10:42:27 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","21","testDeleteOrder","Restful ECommerce Test Suite","Mon Oct 13 10:42:29 UTC 2025","passed","Mon Oct 13 10:42:29 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for updating a booking partially- Patch request","47","updatePartialBookingTest","Restful Booker Test Suite","Mon Oct 13 10:42:28 UTC 2025","passed","Mon Oct 13 10:42:28 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","32","testGetOrder","Restful ECommerce Test Suite","Mon Oct 13 10:42:29 UTC 2025","passed","Mon Oct 13 10:42:29 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for creating new booking - Post request","2898","createBookingTest","Restful Booker Test Suite","Mon Oct 13 10:42:24 UTC 2025","passed","Mon Oct 13 10:42:27 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","42","updatePartialOrderTest","Restful ECommerce Test Suite","Mon Oct 13 10:42:29 UTC 2025","passed","Mon Oct 13 10:42:29 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for deleting a booking - Delete request","24","deleteBookingTest","Restful Booker Test Suite","Mon Oct 13 10:42:28 UTC 2025","passed","Mon Oct 13 10:42:28 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","12","testDeleteAllOrders","Restful ECommerce Test Suite","Mon Oct 13 10:42:29 UTC 2025","passed","Mon Oct 13 10:42:29 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","163","testUploadImage","Restful ECommerce Test Suite","Mon Oct 13 10:42:29 UTC 2025","passed","Mon Oct 13 10:42:30 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"","29","testUpdateOrder","Restful ECommerce Test Suite","Mon Oct 13 10:42:29 UTC 2025","passed","Mon Oct 13 10:42:29 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for checking json schema for new booking - Post request","2759","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Oct 13 10:42:24 UTC 2025","passed","Mon Oct 13 10:42:27 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for checking json schema after updating a booking partially - Patch request","52","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Mon Oct 13 10:42:27 UTC 2025","passed","Mon Oct 13 10:42:27 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for retrieving a booking - Get request","194","getBookingTest","Restful Booker Test Suite","Mon Oct 13 10:42:27 UTC 2025","passed","Mon Oct 13 10:42:27 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","19","checkBookingIsDeleted","Restful Booker Test Suite","Mon Oct 13 10:42:28 UTC 2025","passed","Mon Oct 13 10:42:28 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for fetching token value - Post request","69","testTokenGeneration","Restful Booker Test Suite","Mon Oct 13 10:42:27 UTC 2025","passed","Mon Oct 13 10:42:27 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Printing numbers to words using SOAP API","1325","testNumberToWordsAPI","SOAP API Test Suite","Mon Oct 13 10:42:28 UTC 2025","passed","Mon Oct 13 10:42:29 UTC 2025","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","48","testCreateToken","Restful ECommerce Test Suite","Mon Oct 13 10:42:29 UTC 2025","passed","Mon Oct 13 10:42:29 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"","26","testGetAllOrders","Restful ECommerce Test Suite","Mon Oct 13 10:42:29 UTC 2025","passed","Mon Oct 13 10:42:29 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"","89","testCreateToken","Restful ECommerce Test Suite","Mon Oct 13 10:42:29 UTC 2025","passed","Mon Oct 13 10:42:29 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"Example test for creating new booking - Post request","2897","createBookingTest","Restful Booker Test Suite","Mon Oct 13 10:42:24 UTC 2025","passed","Mon Oct 13 10:42:27 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for checking json schema after getting a booking - get request","69","testGetBookingJsonSchema","Restful Booker Test Suite","Mon Oct 13 10:42:27 UTC 2025","passed","Mon Oct 13 10:42:27 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for checking json schema after updating a booking - Put request","70","testUpdateBookingJsonSchema","Restful Booker Test Suite","Mon Oct 13 10:42:27 UTC 2025","passed","Mon Oct 13 10:42:27 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","12","checkBookingIsDeleted","Restful Booker Test Suite","Mon Oct 13 10:42:28 UTC 2025","passed","Mon Oct 13 10:42:28 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for updating a booking partially- Patch request","42","updatePartialBookingTest","Restful Booker Test Suite","Mon Oct 13 10:42:28 UTC 2025","passed","Mon Oct 13 10:42:28 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","66","testCreateOrder","Restful ECommerce Test Suite","Mon Oct 13 10:42:29 UTC 2025","passed","Mon Oct 13 10:42:29 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
