"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example Test for performing Not null assertions using Hamcrest","161","testNotNullAssertions","Hamcrest Assertions Example Test Suite","Sat Mar 15 09:44:50 GMT 2025","passed","Sat Mar 15 09:44:50 GMT 2025","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions"
"Example test for checking json schema for token authentication - Post request","18","testCreateJsonSchema","Restful Booker Test Suite","Sat Mar 15 09:44:50 GMT 2025","passed","Sat Mar 15 09:44:50 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example test for updating a booking partially- Patch request","102","updatePartialBookingTest","Restful Booker Test Suite","Sat Mar 15 09:44:49 GMT 2025","passed","Sat Mar 15 09:44:49 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example Test for performing Less than assertions using Hamcrest","146","testLessThanAssertions","Hamcrest Assertions Example Test Suite","Sat Mar 15 09:44:50 GMT 2025","passed","Sat Mar 15 09:44:50 GMT 2025","assertionexamples.NumberRelatedAssertionTests","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","testLessThanAssertions"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","30","checkBookingIsDeleted","Restful Booker Test Suite","Sat Mar 15 09:44:49 GMT 2025","passed","Sat Mar 15 09:44:49 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example Test for extracting the response data using jsonpath","2576","testResponseWithJsonPath","ReqRes Test Suite","Sat Mar 15 09:44:45 GMT 2025","passed","Sat Mar 15 09:44:47 GMT 2025","in.reqres.TestResponseBodyWithJsonPath","JsonPath usage tests","in.reqres.TestResponseBodyWithJsonPath","testResponseWithJsonPath"
"Example Test for performing has key assertions using Hamcrest","200","testHasKeyAssertion","Hamcrest Assertions Example Test Suite","Sat Mar 15 09:44:50 GMT 2025","passed","Sat Mar 15 09:44:50 GMT 2025","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion"
"","2338","testCreateUser","ReqRes Test Suite","Sat Mar 15 09:44:44 GMT 2025","passed","Sat Mar 15 09:44:47 GMT 2025","in.reqres.TestPostWithRecords","Post Request Example with Java records","in.reqres.TestPostWithRecords","testCreateUser"
"Example Test for executing PATCH request using rest assured ","3172","patchRequestTests","ReqRes Test Suite","Sat Mar 15 09:44:44 GMT 2025","passed","Sat Mar 15 09:44:47 GMT 2025","in.reqres.TestPatchRequests","Patch Request tests","in.reqres.TestPatchRequests","patchRequestTests"
"Example Test for performing Greater than assertions using Hamcrest","145","testGreaterThanAssertions","Hamcrest Assertions Example Test Suite","Sat Mar 15 09:44:50 GMT 2025","passed","Sat Mar 15 09:44:50 GMT 2025","assertionexamples.NumberRelatedAssertionTests","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","testGreaterThanAssertions"
