"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for deleting a booking - Delete request","19","deleteBookingTest","Restful Booker Test Suite","Tue May 26 13:10:13 UTC 2026","passed","Tue May 26 13:10:13 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for updating a booking partially- Patch request","56","updatePartialBookingTest","Restful Booker Test Suite","Tue May 26 13:10:13 UTC 2026","passed","Tue May 26 13:10:13 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","36","updatePartialOrderTest","Restful ECommerce Test Suite","Tue May 26 13:10:15 UTC 2026","passed","Tue May 26 13:10:15 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for updating a booking - Put request","140","updateBookingTest","Restful Booker Test Suite","Tue May 26 13:10:13 UTC 2026","passed","Tue May 26 13:10:13 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","43","testUpdateOrder","Restful ECommerce Test Suite","Tue May 26 13:10:15 UTC 2026","passed","Tue May 26 13:10:15 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"","20","testDeleteAllOrders","Restful ECommerce Test Suite","Tue May 26 13:10:15 UTC 2026","passed","Tue May 26 13:10:15 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","53","testGetOrder","Restful ECommerce Test Suite","Tue May 26 13:10:14 UTC 2026","passed","Tue May 26 13:10:14 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for creating new booking - Post request","2928","createBookingTest","Restful Booker Test Suite","Tue May 26 13:10:10 UTC 2026","passed","Tue May 26 13:10:12 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for updating a booking - Put request","131","updateBookingTest","Restful Booker Test Suite","Tue May 26 13:10:13 UTC 2026","passed","Tue May 26 13:10:13 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","70","testCreateOrder","Restful ECommerce Test Suite","Tue May 26 13:10:14 UTC 2026","passed","Tue May 26 13:10:14 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for checking json schema for token authentication - Post request","28","testCreateJsonSchema","Restful Booker Test Suite","Tue May 26 13:10:13 UTC 2026","passed","Tue May 26 13:10:13 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"","22","testDeleteOrder","Restful ECommerce Test Suite","Tue May 26 13:10:15 UTC 2026","passed","Tue May 26 13:10:15 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","27","checkBookingIsDeleted","Restful Booker Test Suite","Tue May 26 13:10:13 UTC 2026","passed","Tue May 26 13:10:13 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Printing numbers to words using SOAP API","1069","testNumberToWordsAPI","SOAP API Test Suite","Tue May 26 13:10:13 UTC 2026","passed","Tue May 26 13:10:14 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","178","testUploadImage","Restful ECommerce Test Suite","Tue May 26 13:10:15 UTC 2026","passed","Tue May 26 13:10:15 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for retrieving a booking - Get request","209","getBookingTest","Restful Booker Test Suite","Tue May 26 13:10:12 UTC 2026","passed","Tue May 26 13:10:13 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","35","testGetAllOrders","Restful ECommerce Test Suite","Tue May 26 13:10:14 UTC 2026","passed","Tue May 26 13:10:15 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for creating new booking - Post request","2963","createBookingTest","Restful Booker Test Suite","Tue May 26 13:10:10 UTC 2026","passed","Tue May 26 13:10:12 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","53","testCreateToken","Restful ECommerce Test Suite","Tue May 26 13:10:15 UTC 2026","passed","Tue May 26 13:10:15 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
