"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","222","testUploadImage","Restful ECommerce Test Suite","Sat Jan 31 08:23:17 UTC 2026","passed","Sat Jan 31 08:23:17 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for checking json schema after updating a booking - Put request","445","testUpdateBookingJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:23:13 UTC 2026","passed","Sat Jan 31 08:23:13 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for retrieving a booking - Get request","481","getBookingTest","Restful Booker Test Suite","Sat Jan 31 08:23:13 UTC 2026","passed","Sat Jan 31 08:23:13 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for updating a booking partially- Patch request","433","updatePartialBookingTest","Restful Booker Test Suite","Sat Jan 31 08:23:14 UTC 2026","passed","Sat Jan 31 08:23:15 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","43","updatePartialOrderTest","Restful ECommerce Test Suite","Sat Jan 31 08:23:16 UTC 2026","passed","Sat Jan 31 08:23:16 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for checking json schema after updating a booking partially - Patch request","517","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Sat Jan 31 08:23:13 UTC 2026","passed","Sat Jan 31 08:23:14 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for creating new booking - Post request","4215","createBookingTest","Restful Booker Test Suite","Sat Jan 31 08:23:08 UTC 2026","passed","Sat Jan 31 08:23:12 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for updating a booking - Put request","592","updateBookingTest","Restful Booker Test Suite","Sat Jan 31 08:23:14 UTC 2026","passed","Sat Jan 31 08:23:14 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","22","testDeleteOrder","Restful ECommerce Test Suite","Sat Jan 31 08:23:16 UTC 2026","passed","Sat Jan 31 08:23:16 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"","43","testGetOrder","Restful ECommerce Test Suite","Sat Jan 31 08:23:16 UTC 2026","passed","Sat Jan 31 08:23:16 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
