"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for updating a booking - Put request","207","updateBookingTest","Restful Booker Test Suite","2026-06-04","passed","2026-06-04","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","71","checkBookingIsDeleted","Restful Booker Test Suite","2026-06-04","passed","2026-06-04","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example Test for executing GET request using rest assured","655","getRequestTest","ReqRes Test Suite (0)","2026-06-04","passed","2026-06-04","restful.ecommerce.TestGetRequests","Get Request Tests","restful.ecommerce.TestGetRequests","getRequestTest"
"Example Test for executing GET request using rest assured specification","224","getRequestTestWithRestAssuredConfig","ReqRes Test Suite (0)","2026-06-04","passed","2026-06-04","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","Get Tests with Rest Assured Config","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","getRequestTestWithRestAssuredConfig"
"Example test for checking json schema for new booking - Post request","888","testCreateBookingJsonSchema","Restful Booker Test Suite","2026-06-04","passed","2026-06-04","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","31","testGetDeletedOrder","Restful ECommerce Test Suite","2026-06-04","passed","2026-06-04","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example Test for performing Not null assertions using Hamcrest","587","testNotNullAssertions","Hamcrest Assertions Example Test Suite","2026-06-04","passed","2026-06-04","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions"
"Example test for checking json schema for token authentication - Post request","97","testCreateJsonSchema","Restful Booker Test Suite","2026-06-04","passed","2026-06-04","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"","58","testCreateOrder","Restful ECommerce Test Suite","2026-06-04","failed","2026-06-04","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"","186","testCreateToken","Restful ECommerce Test Suite","2026-06-04","passed","2026-06-04","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
