"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for fetching token value - Post request","88","testTokenGeneration","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Printing numbers to words using SOAP API","683","testNumberToWordsAPI","SOAP API Test Suite","2026-07-13","passed","2026-07-13","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example Test for executing GET request using awaitility","5050","testDelayedPostAPI","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestDelayedAPIWithAwaitility","Awaitility Example tests","restful.ecommerce.TestDelayedAPIWithAwaitility","testDelayedPostAPI"
"","60","testCreateToken","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"","162","testUploadImage","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example Test for performing Greater than assertions using Hamcrest","589","testGreaterThanAssertions","Hamcrest Assertions Example Test Suite","2026-07-13","passed","2026-07-13","assertionexamples.NumberRelatedAssertionTests","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","testGreaterThanAssertions"
"Example Test for executing POST request using rest assured","27","testPostRequests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"Example test for deleting a booking - Delete request","40","deleteBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example Test for performing authentication using rest assured","2354","testAuthenticationToken","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestAuthentication","Authentication Tests","restful.ecommerce.TestAuthentication","testAuthenticationToken"
"Example test for checking json schema after updating a booking - Put request","34","testUpdateBookingJsonSchema","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example Test for executing POST request using rest assured","30","testPostRequests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"Example Test for verifying the response headers using rest assured","73","responseHeadersTest","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestResponseHeaders","Test Response Headers","restful.ecommerce.TestResponseHeaders","responseHeadersTest"
"","39","testGetOrder","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example Test for performing Not null assertions using Hamcrest","544","testNotNullAssertions","Hamcrest Assertions Example Test Suite","2026-07-13","passed","2026-07-13","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions"
"","38","updatePartialOrderTest","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"","45","testCreateToken","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for updating a booking partially- Patch request","43","updatePartialBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","39","checkBookingIsDeleted","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","28","testCreateUser","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPostWithRecords","Post Request tests","restful.ecommerce.TestPostWithRecords","testCreateUser"
"Example Test for multiple assertions in single statement using Hamcrest","614","testMultipleAssertStatement","Hamcrest Assertions Example Test Suite","2026-07-13","passed","2026-07-13","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testMultipleAssertStatement"
"","27","testDeleteOrder","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for checking json schema for new booking - Post request","1000","testCreateBookingJsonSchema","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for checking json schema for token authentication - Post request","35","testCreateJsonSchema","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example Test for performing String related assertions using Hamcrest","652","testStringAssertions","Hamcrest Assertions Example Test Suite","2026-07-13","passed","2026-07-13","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testStringAssertions"
"Example test for creating new booking - Post request","167","createBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example Test for extracting the response data using jsonpath","70","testResponseWithJsonPath","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestResponseBodyWithJsonPath","JsonPath usage tests","restful.ecommerce.TestResponseBodyWithJsonPath","testResponseWithJsonPath"
"Example Test for executing POST request using rest assured","25","testPostRequests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"","21","testDeleteAllOrders","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"Example of using Builder Pattern to pass test data in tests","333","postTestUsingBuilderPattern","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.PostRequestBuilderExampleTest","Post Request tests","restful.ecommerce.PostRequestBuilderExampleTest","postTestUsingBuilderPattern"
"","49","testCreateOrder","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example Test for executing GET request using rest assured specification","71","getRequestTestWithRestAssuredConfig","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","Get Tests with Rest Assured Config","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","getRequestTestWithRestAssuredConfig"
"Example test for deleting a booking - Delete request","35","deleteBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","41","testGetAllOrders","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example Test for printing token by getting token after executing the post authentication request","2354","testAuthToken","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestAuthentication","Authentication Tests","restful.ecommerce.TestAuthentication","testAuthToken"
"Example Test for executing GET request using rest assured with query params","89","getRequestTestWithQueryParam","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestGetRequests","Get Request Tests","restful.ecommerce.TestGetRequests","getRequestTestWithQueryParam"
"Testing Delete All order EndPoint","22","deleteAllOrderTests","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestDeleteRequests","Delete Requests tests","restful.ecommerce.TestDeleteRequests","deleteAllOrderTests"
"Example Test for executing PUT request using rest assured","60","putRequestsTests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPutRequests","Put Request Tests","restful.ecommerce.TestPutRequests","putRequestsTests"
"Example Test for performing number related assertions using Hamcrest","616","testNumberAssertions","Hamcrest Assertions Example Test Suite","2026-07-13","passed","2026-07-13","assertionexamples.NumberRelatedAssertionTests","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","testNumberAssertions"
"Example test for updating a booking partially- Patch request","81","updatePartialBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example Test for executing DELETE request using rest assured","27","deleteRequestTests","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestDeleteRequests","Delete Requests tests","restful.ecommerce.TestDeleteRequests","deleteRequestTests"
"Example test for creating new booking - Post request","230","createBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example Test for performing Not assertions using Hamcrest","577","testNotAssertions","Hamcrest Assertions Example Test Suite","2026-07-13","passed","2026-07-13","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testNotAssertions"
"Example test for retrieving a booking - Get request","168","getBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking json schema after updating a booking partially - Patch request","39","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for checking json schema after getting a booking - get request","35","testGetBookingJsonSchema","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","65","checkBookingIsDeleted","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for retrieving a booking - Get request","105","getBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example Test for performing has key assertions using Hamcrest","555","testHasKeyAssertion","Hamcrest Assertions Example Test Suite","2026-07-13","passed","2026-07-13","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion"
"Example test for updating a booking - Put request","86","updateBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for updating a booking - Put request","153","updateBookingTest","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","27","testGetDeletedOrder","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for fetching token value - Post request","96","testTokenGeneration","Restful Booker Test Suite","2026-07-13","passed","2026-07-13","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example Test for executing PUT request using rest assured","76","putRequestsTests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPutRequests","Put Request Tests","restful.ecommerce.TestPutRequests","putRequestsTests"
"Example Test for performing Less than assertions using Hamcrest","602","testLessThanAssertions","Hamcrest Assertions Example Test Suite","2026-07-13","passed","2026-07-13","assertionexamples.NumberRelatedAssertionTests","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","testLessThanAssertions"
"Example Test for executing POST request using rest assured","49","testPostRequests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"Example Test for executing PATCH request using rest assured ","48","patchRequestTests","ReqRes Test Suite","2026-07-13","passed","2026-07-13","restful.ecommerce.TestPatchRequests","Patch Request tests","restful.ecommerce.TestPatchRequests","patchRequestTests"
"","49","testUpdateOrder","Restful ECommerce Test Suite","2026-07-13","passed","2026-07-13","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example Test for executing GET request using rest assured","341","getRequestTest","ReqRes Test Suite (0)","2026-07-13","passed","2026-07-13","restful.ecommerce.TestGetRequests","Get Request Tests","restful.ecommerce.TestGetRequests","getRequestTest"
