"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for deleting a booking - Delete request","22","deleteBookingTest","Restful Booker Test Suite","Fri Apr 10 14:41:08 UTC 2026","passed","Fri Apr 10 14:41:08 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for checking json schema after getting a booking - get request","77","testGetBookingJsonSchema","Restful Booker Test Suite","Fri Apr 10 14:41:07 UTC 2026","passed","Fri Apr 10 14:41:07 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for fetching token value - Post request","93","testTokenGeneration","Restful Booker Test Suite","Fri Apr 10 14:41:07 UTC 2026","passed","Fri Apr 10 14:41:08 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","24","checkBookingIsDeleted","Restful Booker Test Suite","Fri Apr 10 14:41:08 UTC 2026","passed","Fri Apr 10 14:41:08 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","59","testCreateToken","Restful ECommerce Test Suite","Fri Apr 10 14:41:09 UTC 2026","passed","Fri Apr 10 14:41:09 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for checking json schema after updating a booking - Put request","57","testUpdateBookingJsonSchema","Restful Booker Test Suite","Fri Apr 10 14:41:07 UTC 2026","passed","Fri Apr 10 14:41:07 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"","19","testGetDeletedOrder","Restful ECommerce Test Suite","Fri Apr 10 14:41:09 UTC 2026","passed","Fri Apr 10 14:41:09 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"","44","testUpdateOrder","Restful ECommerce Test Suite","Fri Apr 10 14:41:09 UTC 2026","passed","Fri Apr 10 14:41:09 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","15","checkBookingIsDeleted","Restful Booker Test Suite","Fri Apr 10 14:41:08 UTC 2026","passed","Fri Apr 10 14:41:08 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Printing numbers to words using SOAP API","571","testNumberToWordsAPI","SOAP API Test Suite","Fri Apr 10 14:41:08 UTC 2026","passed","Fri Apr 10 14:41:08 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
