"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 27 18:04:14 GMT 2022","Tue Dec 27 18:04:18 GMT 2022","3728","ReqRes Test Suite","Authentication Tests","in.reqres.TestAuthentication","in.reqres.TestAuthentication","testAuthenticationToken","testAuthenticationToken","Example Test for performing authentication using rest assured"
"passed","Tue Dec 27 18:04:26 GMT 2022","Tue Dec 27 18:04:26 GMT 2022","356","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema","testUpdateBookingJsonSchema","Example test for checking json schema after updating a booking - Put request"
"passed","Tue Dec 27 18:04:18 GMT 2022","Tue Dec 27 18:04:19 GMT 2022","885","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTestWithQueryParam","getRequestTestWithQueryParam","Example Test for executing GET request using rest assured with query params"
"passed","Tue Dec 27 18:04:14 GMT 2022","Tue Dec 27 18:04:24 GMT 2022","10512","ReqRes Test Suite","Awaitility Example tests","in.reqres.TestDelayedAPIWithAwaitility","in.reqres.TestDelayedAPIWithAwaitility","testDelayedPostAPI","testDelayedPostAPI","Example Test for executing GET request using awaitility"
"passed","Tue Dec 27 18:04:18 GMT 2022","Tue Dec 27 18:04:18 GMT 2022","552","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Tue Dec 27 18:04:27 GMT 2022","Tue Dec 27 18:04:28 GMT 2022","289","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted","checkBookingIsDeleted","Example test for checking if booking is deleted by retrieving a deleted booking - Get request"
"passed","Tue Dec 27 18:04:28 GMT 2022","Tue Dec 27 18:04:28 GMT 2022","582","SOAP API Test Suite","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","soapapitests.NumberToWordsTest","testNumberToWordsAPI","testNumberToWordsAPI","Printing numbers to words using SOAP API"
"passed","Tue Dec 27 18:04:18 GMT 2022","Tue Dec 27 18:04:19 GMT 2022","427","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Tue Dec 27 18:04:14 GMT 2022","Tue Dec 27 18:04:18 GMT 2022","4211","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTest","getRequestTest","Example Test for executing GET request using rest assured"
"passed","Tue Dec 27 18:04:18 GMT 2022","Tue Dec 27 18:04:18 GMT 2022","537","ReqRes Test Suite","Put Request Tests","in.reqres.TestPutRequests","in.reqres.TestPutRequests","putRequestsTests","putRequestsTests","Example Test for executing PUT request using rest assured"
"passed","Tue Dec 27 18:04:14 GMT 2022","Tue Dec 27 18:04:18 GMT 2022","3731","ReqRes Test Suite","Put Request Tests","in.reqres.TestPutRequests","in.reqres.TestPutRequests","putRequestsTests","putRequestsTests","Example Test for executing PUT request using rest assured"
"passed","Tue Dec 27 18:04:27 GMT 2022","Tue Dec 27 18:04:27 GMT 2022","606","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest","deleteBookingTest","Example test for deleting a booking - Delete request"
"passed","Tue Dec 27 18:04:26 GMT 2022","Tue Dec 27 18:04:26 GMT 2022","314","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema","testUpdatePartialBookingJsonSchema","Example test for checking json schema after updating a booking partially - Patch request"
"passed","Tue Dec 27 18:04:26 GMT 2022","Tue Dec 27 18:04:27 GMT 2022","324","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema","testCreateJsonSchema","Example test for checking json schema for token authentication - Post request"
"passed","Tue Dec 27 18:04:14 GMT 2022","Tue Dec 27 18:04:18 GMT 2022","3738","ReqRes Test Suite","Patch Request tests","in.reqres.TestPatchRequests","in.reqres.TestPatchRequests","patchRequestTests","patchRequestTests","Example Test for executing PATCH request using rest assured "
"passed","Tue Dec 27 18:04:19 GMT 2022","Tue Dec 27 18:04:20 GMT 2022","693","ReqRes Test Suite","Post Request tests","in.reqres.PostRequestBuilderExample","in.reqres.PostRequestBuilderExample","postTestUsingBuilderPattern","postTestUsingBuilderPattern","Example of using Builder Pattern to pass test data in tests"
