"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for creating new booking - Post request","225","createBookingTest","Restful Booker Test Suite","2026-06-22","passed","2026-06-22","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","68","testCreateToken","Restful ECommerce Test Suite","2026-06-22","passed","2026-06-22","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example Test for executing POST request using rest assured","44","testPostRequests","ReqRes Test Suite","2026-06-22","passed","2026-06-22","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"Example Test for printing token by getting token after executing the post authentication request","2909","testAuthToken","ReqRes Test Suite","2026-06-22","passed","2026-06-22","restful.ecommerce.TestAuthentication","Authentication Tests","restful.ecommerce.TestAuthentication","testAuthToken"
"Example Test for performing number related assertions using Hamcrest","601","testNumberAssertions","Hamcrest Assertions Example Test Suite","2026-06-22","passed","2026-06-22","assertionexamples.NumberRelatedAssertionTests","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","testNumberAssertions"
"","32","testDeleteAllOrders","Restful ECommerce Test Suite","2026-06-22","passed","2026-06-22","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"Example test for fetching token value - Post request","95","testTokenGeneration","Restful Booker Test Suite","2026-06-22","passed","2026-06-22","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example Test for executing PUT request using rest assured","75","putRequestsTests","ReqRes Test Suite","2026-06-22","passed","2026-06-22","restful.ecommerce.TestPutRequests","Put Request Tests","restful.ecommerce.TestPutRequests","putRequestsTests"
"Example test for updating a booking - Put request","197","updateBookingTest","Restful Booker Test Suite","2026-06-22","passed","2026-06-22","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for retrieving a booking - Get request","200","getBookingTest","Restful Booker Test Suite","2026-06-22","passed","2026-06-22","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for deleting a booking - Delete request","81","deleteBookingTest","Restful Booker Test Suite","2026-06-22","passed","2026-06-22","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example Test for performing has key assertions using Hamcrest","513","testHasKeyAssertion","Hamcrest Assertions Example Test Suite","2026-06-22","passed","2026-06-22","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion"
"Example Test for executing PATCH request using rest assured ","63","patchRequestTests","ReqRes Test Suite","2026-06-22","passed","2026-06-22","restful.ecommerce.TestPatchRequests","Patch Request tests","restful.ecommerce.TestPatchRequests","patchRequestTests"
"Example test for fetching token value - Post request","139","testTokenGeneration","Restful Booker Test Suite","2026-06-22","passed","2026-06-22","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","97","testDeleteOrder","Restful ECommerce Test Suite","2026-06-22","passed","2026-06-22","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"","119","testUpdateOrder","Restful ECommerce Test Suite","2026-06-22","passed","2026-06-22","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for checking json schema after updating a booking - Put request","50","testUpdateBookingJsonSchema","Restful Booker Test Suite","2026-06-22","passed","2026-06-22","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example Test for executing PUT request using rest assured","116","putRequestsTests","ReqRes Test Suite","2026-06-22","passed","2026-06-22","restful.ecommerce.TestPutRequests","Put Request Tests","restful.ecommerce.TestPutRequests","putRequestsTests"
"Example Test for executing GET request using rest assured with query params","120","getRequestTestWithQueryParam","ReqRes Test Suite (0)","2026-06-22","passed","2026-06-22","restful.ecommerce.TestGetRequests","Get Request Tests","restful.ecommerce.TestGetRequests","getRequestTestWithQueryParam"
"Example Test for executing DELETE request using rest assured","61","deleteRequestTests","ReqRes Test Suite (0)","2026-06-22","passed","2026-06-22","restful.ecommerce.TestDeleteRequests","Delete Requests tests","restful.ecommerce.TestDeleteRequests","deleteRequestTests"
"Example Test for performing Not assertions using Hamcrest","555","testNotAssertions","Hamcrest Assertions Example Test Suite","2026-06-22","passed","2026-06-22","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testNotAssertions"
