"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 02 14:58:07 GMT 2023","Mon Jan 02 14:58:10 GMT 2023","3026","ReqRes Test Suite","Test Response Headers","in.reqres.TestResponseHeaders","in.reqres.TestResponseHeaders","responseHeadersTest","responseHeadersTest","Example Test for verifying the response headers using rest assured"
"passed","Mon Jan 02 14:58:07 GMT 2023","Mon Jan 02 14:58:10 GMT 2023","3224","ReqRes Test Suite","JsonPath usage tests","in.reqres.TestResponseBodyWithJsonPath","in.reqres.TestResponseBodyWithJsonPath","testResponseWithJsonPath","testResponseWithJsonPath","Example Test for extracting the response data using jsonpath"
"passed","Mon Jan 02 14:58:06 GMT 2023","Mon Jan 02 14:58:09 GMT 2023","2825","ReqRes Test Suite","Delete Requests tests ","in.reqres.TestDeleteRequests","in.reqres.TestDeleteRequests","deleteRequestTests","deleteRequestTests","Example Test for executing DELETE request using rest assured"
"passed","Mon Jan 02 14:58:11 GMT 2023","Mon Jan 02 14:58:11 GMT 2023","412","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Mon Jan 02 14:58:10 GMT 2023","Mon Jan 02 14:58:10 GMT 2023","519","ReqRes Test Suite","Put Request Tests","in.reqres.TestPutRequests","in.reqres.TestPutRequests","putRequestsTests","putRequestsTests","Example Test for executing PUT request using rest assured"
"passed","Mon Jan 02 14:58:14 GMT 2023","Mon Jan 02 14:58:15 GMT 2023","590","SOAP API Test Suite","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","soapapitests.NumberToWordsTest","testNumberToWordsAPI","testNumberToWordsAPI","Printing numbers to words using SOAP API"
"passed","Mon Jan 02 14:58:06 GMT 2023","Mon Jan 02 14:58:10 GMT 2023","3894","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Mon Jan 02 14:58:10 GMT 2023","Mon Jan 02 14:58:10 GMT 2023","318","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTestWithQueryParam","getRequestTestWithQueryParam","Example Test for executing GET request using rest assured with query params"
"passed","Mon Jan 02 14:58:12 GMT 2023","Mon Jan 02 14:58:13 GMT 2023","341","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","getBookingTest","getBookingTest","Example test for retrieving a booking - Get request"
"passed","Mon Jan 02 14:58:06 GMT 2023","Mon Jan 02 14:58:10 GMT 2023","3875","ReqRes Test Suite","Authentication Tests","in.reqres.TestAuthentication","in.reqres.TestAuthentication","testAuthenticationToken","testAuthenticationToken","Example Test for performing authentication using rest assured"
"passed","Mon Jan 02 14:58:11 GMT 2023","Mon Jan 02 14:58:12 GMT 2023","601","ReqRes Test Suite","Post Request tests","in.reqres.PostRequestBuilderExample","in.reqres.PostRequestBuilderExample","postTestUsingBuilderPattern","postTestUsingBuilderPattern","Example of using Builder Pattern to pass test data in tests"
"passed","Mon Jan 02 14:58:15 GMT 2023","Mon Jan 02 14:58:16 GMT 2023","489","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testStringAssertions","testStringAssertions",""
"passed","Mon Jan 02 14:58:15 GMT 2023","Mon Jan 02 14:58:15 GMT 2023","241","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testLessThanAssertions","testLessThanAssertions",""
"passed","Mon Jan 02 14:58:12 GMT 2023","Mon Jan 02 14:58:13 GMT 2023","1029","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema","testCreateBookingJsonSchema","Example test for checking json schema for new booking - Post request"
"passed","Mon Jan 02 14:58:13 GMT 2023","Mon Jan 02 14:58:13 GMT 2023","225","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema","testUpdateBookingJsonSchema","Example test for checking json schema after updating a booking - Put request"
"passed","Mon Jan 02 14:58:13 GMT 2023","Mon Jan 02 14:58:14 GMT 2023","571","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest","updatePartialBookingTest","Example test for updating a booking partially- Patch request"
"passed","Mon Jan 02 14:58:06 GMT 2023","Mon Jan 02 14:58:10 GMT 2023","3879","ReqRes Test Suite","Patch Request tests","in.reqres.TestPatchRequests","in.reqres.TestPatchRequests","patchRequestTests","patchRequestTests","Example Test for executing PATCH request using rest assured "
"passed","Mon Jan 02 14:58:15 GMT 2023","Mon Jan 02 14:58:15 GMT 2023","278","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion","testHasKeyAssertion",""
"passed","Mon Jan 02 14:58:15 GMT 2023","Mon Jan 02 14:58:15 GMT 2023","316","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testNumberAssertions","testNumberAssertions",""
