"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for deleting a booking - Delete request","16","deleteBookingTest","Restful Booker Test Suite","Mon Jul 14 16:36:19 GMT 2025","passed","Mon Jul 14 16:36:19 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for updating a booking - Put request","110","updateBookingTest","Restful Booker Test Suite","Mon Jul 14 16:36:19 GMT 2025","passed","Mon Jul 14 16:36:19 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","64","testGetOrder","Restful ECommerce Test Suite","Mon Jul 14 16:36:21 GMT 2025","passed","Mon Jul 14 16:36:21 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"","80","updatePartialOrderTest","Restful ECommerce Test Suite","Mon Jul 14 16:36:21 GMT 2025","passed","Mon Jul 14 16:36:21 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example test for checking json schema after updating a booking partially - Patch request","31","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Mon Jul 14 16:36:19 GMT 2025","passed","Mon Jul 14 16:36:19 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"","14","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Jul 14 16:36:21 GMT 2025","passed","Mon Jul 14 16:36:21 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"","84","testCreateOrder","Restful ECommerce Test Suite","Mon Jul 14 16:36:20 GMT 2025","passed","Mon Jul 14 16:36:21 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"","114","testCreateToken","Restful ECommerce Test Suite","Mon Jul 14 16:36:20 GMT 2025","passed","Mon Jul 14 16:36:20 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"","31","testUpdateOrder","Restful ECommerce Test Suite","Mon Jul 14 16:36:21 GMT 2025","passed","Mon Jul 14 16:36:21 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Printing numbers to words using SOAP API","805","testNumberToWordsAPI","SOAP API Test Suite","Mon Jul 14 16:36:20 GMT 2025","passed","Mon Jul 14 16:36:20 GMT 2025","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
