"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30","testGetAllOrders","Restful ECommerce Test Suite","Sun Aug 03 14:18:32 GMT 2025","passed","Sun Aug 03 14:18:32 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"","61","testCreateOrder","Restful ECommerce Test Suite","Sun Aug 03 14:18:32 GMT 2025","passed","Sun Aug 03 14:18:32 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for checking json schema after getting a booking - get request","421","testGetBookingJsonSchema","Restful Booker Test Suite","Sun Aug 03 14:18:29 GMT 2025","passed","Sun Aug 03 14:18:29 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"","10","testDeleteAllOrders","Restful ECommerce Test Suite","Sun Aug 03 14:18:32 GMT 2025","passed","Sun Aug 03 14:18:32 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"Example test for creating new booking - Post request","2968","createBookingTest","Restful Booker Test Suite","Sun Aug 03 14:18:26 GMT 2025","passed","Sun Aug 03 14:18:29 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for updating a booking partially- Patch request","400","updatePartialBookingTest","Restful Booker Test Suite","Sun Aug 03 14:18:30 GMT 2025","passed","Sun Aug 03 14:18:31 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema for new booking - Post request","2802","testCreateBookingJsonSchema","Restful Booker Test Suite","Sun Aug 03 14:18:26 GMT 2025","passed","Sun Aug 03 14:18:29 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","47","testCreateToken","Restful ECommerce Test Suite","Sun Aug 03 14:18:32 GMT 2025","passed","Sun Aug 03 14:18:32 GMT 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for updating a booking - Put request","447","updateBookingTest","Restful Booker Test Suite","Sun Aug 03 14:18:30 GMT 2025","passed","Sun Aug 03 14:18:30 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for updating a booking partially- Patch request","422","updatePartialBookingTest","Restful Booker Test Suite","Sun Aug 03 14:18:30 GMT 2025","passed","Sun Aug 03 14:18:31 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","26","testUpdateOrder","Restful ECommerce Test Suite","Sun Aug 03 14:18:32 GMT 2025","passed","Sun Aug 03 14:18:32 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for retrieving a booking - Get request","465","getBookingTest","Restful Booker Test Suite","Sun Aug 03 14:18:29 GMT 2025","passed","Sun Aug 03 14:18:29 GMT 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking json schema after updating a booking - Put request","402","testUpdateBookingJsonSchema","Restful Booker Test Suite","Sun Aug 03 14:18:29 GMT 2025","passed","Sun Aug 03 14:18:30 GMT 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"","45","updatePartialOrderTest","Restful ECommerce Test Suite","Sun Aug 03 14:18:32 GMT 2025","passed","Sun Aug 03 14:18:32 GMT 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
