"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example Test for executing GET request using rest assured with query params","119","getRequestTestWithQueryParam","Restful E-Commerce Get Test Suite","2026-09-15","passed","2026-09-15","restful.ecommerce.TestGetRequests","Get Request Tests","restful.ecommerce.TestGetRequests","getRequestTestWithQueryParam"
"","40","testGetDeletedOrder","Restful ECommerce Test Suite","2026-09-15","passed","2026-09-15","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","32","checkBookingIsDeleted","Restful Booker Test Suite","2026-09-15","passed","2026-09-15","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example Test for performing Not assertions using Hamcrest","578","testNotAssertions","Hamcrest Assertions Example Test Suite","2026-09-15","passed","2026-09-15","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testNotAssertions"
"","52","testGetOrder","Restful ECommerce Test Suite","2026-09-15","passed","2026-09-15","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for updating a booking - Put request","143","updateBookingTest","Restful Booker Test Suite","2026-09-15","passed","2026-09-15","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for checking json schema for token authentication - Post request","42","testCreateJsonSchema","Restful Booker Test Suite","2026-09-15","passed","2026-09-15","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example Test for verifying the response headers using rest assured","46","responseHeadersTest","Restful E-Commerce Get Test Suite","2026-09-15","passed","2026-09-15","restful.ecommerce.TestResponseHeaders","Test Response Headers","restful.ecommerce.TestResponseHeaders","responseHeadersTest"
"Example Test for executing POST request using rest assured","66","testPostRequests","Restful E-Commerce CRUD Test Suite","2026-09-15","passed","2026-09-15","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"","61","updatePartialOrderTest","Restful ECommerce Test Suite","2026-09-15","passed","2026-09-15","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"Example Test for executing POST request using rest assured","42","testPostRequests","Restful E-Commerce CRUD Test Suite","2026-09-15","passed","2026-09-15","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"Example Test for executing POST request using rest assured","51","testPostRequests","Restful E-Commerce CRUD Test Suite","2026-09-15","passed","2026-09-15","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"Example Test for performing has key assertions using Hamcrest","523","testHasKeyAssertion","Hamcrest Assertions Example Test Suite","2026-09-15","passed","2026-09-15","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion"
"Example test for checking json schema after updating a booking - Put request","46","testUpdateBookingJsonSchema","Restful Booker Test Suite","2026-09-15","passed","2026-09-15","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for deleting a booking - Delete request","58","deleteBookingTest","Restful Booker Test Suite","2026-09-15","passed","2026-09-15","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
