"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for retrieving a booking - Get request","269","getBookingTest","Restful Booker Test Suite","Wed Jan 28 12:55:50 UTC 2026","passed","Wed Jan 28 12:55:50 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for deleting a booking - Delete request","123","deleteBookingTest","Restful Booker Test Suite","Wed Jan 28 12:55:51 UTC 2026","passed","Wed Jan 28 12:55:51 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Printing numbers to words using SOAP API","473","testNumberToWordsAPI","SOAP API Test Suite","Wed Jan 28 12:55:51 UTC 2026","passed","Wed Jan 28 12:55:51 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","40","testGetOrder","Restful ECommerce Test Suite","Wed Jan 28 12:55:52 UTC 2026","passed","Wed Jan 28 12:55:52 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for retrieving a booking - Get request","240","getBookingTest","Restful Booker Test Suite","Wed Jan 28 12:55:50 UTC 2026","passed","Wed Jan 28 12:55:50 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","28","testDeleteOrder","Restful ECommerce Test Suite","Wed Jan 28 12:55:52 UTC 2026","passed","Wed Jan 28 12:55:52 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for checking json schema after updating a booking - Put request","144","testUpdateBookingJsonSchema","Restful Booker Test Suite","Wed Jan 28 12:55:50 UTC 2026","passed","Wed Jan 28 12:55:50 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for updating a booking partially- Patch request","153","updatePartialBookingTest","Restful Booker Test Suite","Wed Jan 28 12:55:51 UTC 2026","passed","Wed Jan 28 12:55:51 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for creating new booking - Post request","3602","createBookingTest","Restful Booker Test Suite","Wed Jan 28 12:55:46 UTC 2026","passed","Wed Jan 28 12:55:50 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for fetching token value - Post request","166","testTokenGeneration","Restful Booker Test Suite","Wed Jan 28 12:55:50 UTC 2026","passed","Wed Jan 28 12:55:50 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for checking json schema for new booking - Post request","3474","testCreateBookingJsonSchema","Restful Booker Test Suite","Wed Jan 28 12:55:46 UTC 2026","passed","Wed Jan 28 12:55:50 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","71","testCreateOrder","Restful ECommerce Test Suite","Wed Jan 28 12:55:52 UTC 2026","passed","Wed Jan 28 12:55:52 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for checking json schema after updating a booking partially - Patch request","145","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Wed Jan 28 12:55:50 UTC 2026","passed","Wed Jan 28 12:55:50 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for deleting a booking - Delete request","127","deleteBookingTest","Restful Booker Test Suite","Wed Jan 28 12:55:51 UTC 2026","passed","Wed Jan 28 12:55:51 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for checking json schema for token authentication - Post request","130","testCreateJsonSchema","Restful Booker Test Suite","Wed Jan 28 12:55:50 UTC 2026","passed","Wed Jan 28 12:55:51 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example test for checking json schema after getting a booking - get request","195","testGetBookingJsonSchema","Restful Booker Test Suite","Wed Jan 28 12:55:50 UTC 2026","passed","Wed Jan 28 12:55:50 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"","19","testGetDeletedOrder","Restful ECommerce Test Suite","Wed Jan 28 12:55:52 UTC 2026","passed","Wed Jan 28 12:55:52 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"","180","testUploadImage","Restful ECommerce Test Suite","Wed Jan 28 12:55:52 UTC 2026","passed","Wed Jan 28 12:55:52 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
