"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for creating new booking - Post request","2607","createBookingTest","Restful Booker Test Suite","Tue May 26 13:09:34 UTC 2026","passed","Tue May 26 13:09:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for fetching token value - Post request","63","testTokenGeneration","Restful Booker Test Suite","Tue May 26 13:09:37 UTC 2026","passed","Tue May 26 13:09:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for creating new booking - Post request","2651","createBookingTest","Restful Booker Test Suite","Tue May 26 13:09:34 UTC 2026","passed","Tue May 26 13:09:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","23","testDeleteOrder","Restful ECommerce Test Suite","Tue May 26 13:09:39 UTC 2026","passed","Tue May 26 13:09:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for deleting a booking - Delete request","22","deleteBookingTest","Restful Booker Test Suite","Tue May 26 13:09:38 UTC 2026","passed","Tue May 26 13:09:38 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","40","testGetAllOrders","Restful ECommerce Test Suite","Tue May 26 13:09:39 UTC 2026","passed","Tue May 26 13:09:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Printing numbers to words using SOAP API","1119","testNumberToWordsAPI","SOAP API Test Suite","Tue May 26 13:09:38 UTC 2026","passed","Tue May 26 13:09:39 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example test for deleting a booking - Delete request","30","deleteBookingTest","Restful Booker Test Suite","Tue May 26 13:09:37 UTC 2026","passed","Tue May 26 13:09:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for checking json schema for new booking - Post request","2472","testCreateBookingJsonSchema","Restful Booker Test Suite","Tue May 26 13:09:34 UTC 2026","passed","Tue May 26 13:09:37 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","77","testCreateOrder","Restful ECommerce Test Suite","Tue May 26 13:09:39 UTC 2026","passed","Tue May 26 13:09:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for updating a booking - Put request","120","updateBookingTest","Restful Booker Test Suite","Tue May 26 13:09:37 UTC 2026","passed","Tue May 26 13:09:37 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"","21","testDeleteAllOrders","Restful ECommerce Test Suite","Tue May 26 13:09:39 UTC 2026","passed","Tue May 26 13:09:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","41","checkBookingIsDeleted","Restful Booker Test Suite","Tue May 26 13:09:37 UTC 2026","passed","Tue May 26 13:09:38 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
