"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for updating a booking - Put request","117","updateBookingTest","Restful Booker Test Suite","Fri Oct 17 12:03:49 UTC 2025","passed","Fri Oct 17 12:03:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","17","checkBookingIsDeleted","Restful Booker Test Suite","Fri Oct 17 12:03:49 UTC 2025","passed","Fri Oct 17 12:03:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for checking json schema after updating a booking partially - Patch request","44","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Fri Oct 17 12:03:49 UTC 2025","passed","Fri Oct 17 12:03:49 UTC 2025","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for deleting a booking - Delete request","23","deleteBookingTest","Restful Booker Test Suite","Fri Oct 17 12:03:49 UTC 2025","passed","Fri Oct 17 12:03:49 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for creating new booking - Post request","2618","createBookingTest","Restful Booker Test Suite","Fri Oct 17 12:03:46 UTC 2025","passed","Fri Oct 17 12:03:48 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Printing numbers to words using SOAP API","863","testNumberToWordsAPI","SOAP API Test Suite","Fri Oct 17 12:03:49 UTC 2025","passed","Fri Oct 17 12:03:50 UTC 2025","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","197","testUploadImage","Restful ECommerce Test Suite","Fri Oct 17 12:03:50 UTC 2025","passed","Fri Oct 17 12:03:50 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"","89","testCreateOrder","Restful ECommerce Test Suite","Fri Oct 17 12:03:50 UTC 2025","passed","Fri Oct 17 12:03:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"","53","testCreateToken","Restful ECommerce Test Suite","Fri Oct 17 12:03:50 UTC 2025","passed","Fri Oct 17 12:03:50 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"","47","updatePartialOrderTest","Restful ECommerce Test Suite","Fri Oct 17 12:03:50 UTC 2025","passed","Fri Oct 17 12:03:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"","17","testDeleteOrder","Restful ECommerce Test Suite","Fri Oct 17 12:03:50 UTC 2025","passed","Fri Oct 17 12:03:50 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
