"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 12 12:13:16 GMT 2024","Mon Feb 12 12:13:16 GMT 2024","159","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testMultipleAssertStatement","testMultipleAssertStatement","Example Test for multiple assertions in single statement using Hamcrest"
"passed","Mon Feb 12 12:13:15 GMT 2024","Mon Feb 12 12:13:15 GMT 2024","101","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest","updatePartialBookingTest","Example test for updating a booking partially- Patch request"
"passed","Mon Feb 12 12:13:14 GMT 2024","Mon Feb 12 12:13:14 GMT 2024","93","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","getBookingTest","getBookingTest","Example test for retrieving a booking - Get request"
"passed","Mon Feb 12 12:13:14 GMT 2024","Mon Feb 12 12:13:14 GMT 2024","235","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","createBookingTest","createBookingTest","Example test for creating new booking - Post request"
"passed","Mon Feb 12 12:13:13 GMT 2024","Mon Feb 12 12:13:13 GMT 2024","128","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTestWithQueryParam","getRequestTestWithQueryParam","Example Test for executing GET request using rest assured with query params"
"passed","Mon Feb 12 12:13:08 GMT 2024","Mon Feb 12 12:13:12 GMT 2024","3541","ReqRes Test Suite","Post Request Example with Java records","in.reqres.TestPostWithRecords","in.reqres.TestPostWithRecords","testCreateUser","testCreateUser",""
"passed","Mon Feb 12 12:13:15 GMT 2024","Mon Feb 12 12:13:15 GMT 2024","25","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema","testUpdatePartialBookingJsonSchema","Example test for checking json schema after updating a booking partially - Patch request"
"passed","Mon Feb 12 12:13:16 GMT 2024","Mon Feb 12 12:13:16 GMT 2024","172","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testNotAssertions","testNotAssertions","Example Test for performing Not assertions using Hamcrest"
"passed","Mon Feb 12 12:13:08 GMT 2024","Mon Feb 12 12:13:13 GMT 2024","4397","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTest","getRequestTest","Example Test for executing GET request using rest assured"
"passed","Mon Feb 12 12:13:15 GMT 2024","Mon Feb 12 12:13:16 GMT 2024","135","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions","testNotNullAssertions","Example Test for performing Not null assertions using Hamcrest"
"passed","Mon Feb 12 12:13:15 GMT 2024","Mon Feb 12 12:13:15 GMT 2024","22","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema","testGetBookingJsonSchema","Example test for checking json schema after getting a booking - get request"
"passed","Mon Feb 12 12:13:08 GMT 2024","Mon Feb 12 12:13:13 GMT 2024","4358","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
