"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","180","testUploadImage","Restful ECommerce Test Suite","Mon Nov 24 12:28:17 UTC 2025","passed","Mon Nov 24 12:28:17 UTC 2025","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for retrieving a booking - Get request","152","getBookingTest","Restful Booker Test Suite","Mon Nov 24 12:28:16 UTC 2025","passed","Mon Nov 24 12:28:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","37","checkBookingIsDeleted","Restful Booker Test Suite","Mon Nov 24 12:28:16 UTC 2025","passed","Mon Nov 24 12:28:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","67","testCreateOrder","Restful ECommerce Test Suite","Mon Nov 24 12:28:17 UTC 2025","passed","Mon Nov 24 12:28:17 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for creating new booking - Post request","2896","createBookingTest","Restful Booker Test Suite","Mon Nov 24 12:28:13 UTC 2025","passed","Mon Nov 24 12:28:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for updating a booking - Put request","113","updateBookingTest","Restful Booker Test Suite","Mon Nov 24 12:28:16 UTC 2025","passed","Mon Nov 24 12:28:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","41","checkBookingIsDeleted","Restful Booker Test Suite","Mon Nov 24 12:28:16 UTC 2025","passed","Mon Nov 24 12:28:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for deleting a booking - Delete request","45","deleteBookingTest","Restful Booker Test Suite","Mon Nov 24 12:28:16 UTC 2025","passed","Mon Nov 24 12:28:16 UTC 2025","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","26","testGetAllOrders","Restful ECommerce Test Suite","Mon Nov 24 12:28:17 UTC 2025","passed","Mon Nov 24 12:28:17 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"","16","testDeleteOrder","Restful ECommerce Test Suite","Mon Nov 24 12:28:17 UTC 2025","passed","Mon Nov 24 12:28:17 UTC 2025","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
