"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","56","testGetAllOrders","Restful ECommerce Test Suite","Mon Feb 16 10:21:29 UTC 2026","passed","Mon Feb 16 10:21:29 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"","46","testGetOrder","Restful ECommerce Test Suite","Mon Feb 16 10:21:29 UTC 2026","passed","Mon Feb 16 10:21:29 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"","135","testCreateToken","Restful ECommerce Test Suite","Mon Feb 16 10:21:29 UTC 2026","passed","Mon Feb 16 10:21:29 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"Example test for fetching token value - Post request","81","testTokenGeneration","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"","41","updatePartialOrderTest","Restful ECommerce Test Suite","Mon Feb 16 10:21:29 UTC 2026","passed","Mon Feb 16 10:21:29 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"","22","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Feb 16 10:21:30 UTC 2026","passed","Mon Feb 16 10:21:30 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for creating new booking - Post request","2611","createBookingTest","Restful Booker Test Suite","Mon Feb 16 10:21:25 UTC 2026","passed","Mon Feb 16 10:21:27 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","22","testDeleteOrder","Restful ECommerce Test Suite","Mon Feb 16 10:21:29 UTC 2026","passed","Mon Feb 16 10:21:30 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"","55","testCreateToken","Restful ECommerce Test Suite","Mon Feb 16 10:21:30 UTC 2026","passed","Mon Feb 16 10:21:30 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for deleting a booking - Delete request","31","deleteBookingTest","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for checking json schema after updating a booking - Put request","73","testUpdateBookingJsonSchema","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"","41","testUpdateOrder","Restful ECommerce Test Suite","Mon Feb 16 10:21:29 UTC 2026","passed","Mon Feb 16 10:21:29 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for deleting a booking - Delete request","54","deleteBookingTest","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for updating a booking partially- Patch request","68","updatePartialBookingTest","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema for new booking - Post request","2458","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Feb 16 10:21:25 UTC 2026","passed","Mon Feb 16 10:21:27 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example test for updating a booking - Put request","128","updateBookingTest","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for checking json schema for token authentication - Post request","57","testCreateJsonSchema","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example test for retrieving a booking - Get request","269","getBookingTest","Restful Booker Test Suite","Mon Feb 16 10:21:27 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking json schema after getting a booking - get request","119","testGetBookingJsonSchema","Restful Booker Test Suite","Mon Feb 16 10:21:27 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for creating new booking - Post request","2652","createBookingTest","Restful Booker Test Suite","Mon Feb 16 10:21:25 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","129","testUploadImage","Restful ECommerce Test Suite","Mon Feb 16 10:21:30 UTC 2026","passed","Mon Feb 16 10:21:30 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","27","checkBookingIsDeleted","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","29","checkBookingIsDeleted","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"Example test for checking json schema after updating a booking partially - Patch request","89","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"","64","testCreateOrder","Restful ECommerce Test Suite","Mon Feb 16 10:21:29 UTC 2026","passed","Mon Feb 16 10:21:29 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for updating a booking partially- Patch request","63","updatePartialBookingTest","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Printing numbers to words using SOAP API","944","testNumberToWordsAPI","SOAP API Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:29 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"","22","testDeleteAllOrders","Restful ECommerce Test Suite","Mon Feb 16 10:21:30 UTC 2026","passed","Mon Feb 16 10:21:30 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"Example test for retrieving a booking - Get request","209","getBookingTest","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for updating a booking - Put request","132","updateBookingTest","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for fetching token value - Post request","82","testTokenGeneration","Restful Booker Test Suite","Mon Feb 16 10:21:28 UTC 2026","passed","Mon Feb 16 10:21:28 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
