"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for deleting a booking - Delete request","31","deleteBookingTest","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for retrieving a booking - Get request","258","getBookingTest","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","44","updatePartialOrderTest","Restful ECommerce Test Suite","Mon Apr 06 15:02:41 UTC 2026","passed","Mon Apr 06 15:02:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"","47","testGetOrder","Restful ECommerce Test Suite","Mon Apr 06 15:02:41 UTC 2026","passed","Mon Apr 06 15:02:41 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for updating a booking partially- Patch request","61","updatePartialBookingTest","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","171","testUploadImage","Restful ECommerce Test Suite","Mon Apr 06 15:02:42 UTC 2026","passed","Mon Apr 06 15:02:42 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","53","checkBookingIsDeleted","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","22","testDeleteAllOrders","Restful ECommerce Test Suite","Mon Apr 06 15:02:42 UTC 2026","passed","Mon Apr 06 15:02:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"Example test for checking json schema after getting a booking - get request","139","testGetBookingJsonSchema","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"Example test for deleting a booking - Delete request","35","deleteBookingTest","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for retrieving a booking - Get request","267","getBookingTest","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","24","testDeleteOrder","Restful ECommerce Test Suite","Mon Apr 06 15:02:42 UTC 2026","passed","Mon Apr 06 15:02:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"","20","testGetDeletedOrder","Restful ECommerce Test Suite","Mon Apr 06 15:02:42 UTC 2026","passed","Mon Apr 06 15:02:42 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for updating a booking - Put request","152","updateBookingTest","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for fetching token value - Post request","96","testTokenGeneration","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for checking json schema after updating a booking - Put request","119","testUpdateBookingJsonSchema","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for checking json schema for token authentication - Post request","59","testCreateJsonSchema","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example test for creating new booking - Post request","2549","createBookingTest","Restful Booker Test Suite","Mon Apr 06 15:02:37 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for fetching token value - Post request","79","testTokenGeneration","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Printing numbers to words using SOAP API","862","testNumberToWordsAPI","SOAP API Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:41 UTC 2026","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example test for updating a booking - Put request","138","updateBookingTest","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for creating new booking - Post request","2544","createBookingTest","Restful Booker Test Suite","Mon Apr 06 15:02:37 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","30","checkBookingIsDeleted","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","144","testCreateToken","Restful ECommerce Test Suite","Mon Apr 06 15:02:41 UTC 2026","passed","Mon Apr 06 15:02:41 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"","34","testGetAllOrders","Restful ECommerce Test Suite","Mon Apr 06 15:02:41 UTC 2026","passed","Mon Apr 06 15:02:41 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for updating a booking partially- Patch request","81","updatePartialBookingTest","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema after updating a booking partially - Patch request","70","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","Mon Apr 06 15:02:40 UTC 2026","passed","Mon Apr 06 15:02:40 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example test for checking json schema for new booking - Post request","2382","testCreateBookingJsonSchema","Restful Booker Test Suite","Mon Apr 06 15:02:37 UTC 2026","passed","Mon Apr 06 15:02:39 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","75","testCreateToken","Restful ECommerce Test Suite","Mon Apr 06 15:02:42 UTC 2026","passed","Mon Apr 06 15:02:42 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"","45","testUpdateOrder","Restful ECommerce Test Suite","Mon Apr 06 15:02:41 UTC 2026","passed","Mon Apr 06 15:02:41 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"","71","testCreateOrder","Restful ECommerce Test Suite","Mon Apr 06 15:02:41 UTC 2026","passed","Mon Apr 06 15:02:41 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
