"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for deleting a booking - Delete request","44","deleteBookingTest","Restful Booker Test Suite","Tue Apr 28 16:02:09 UTC 2026","passed","Tue Apr 28 16:02:09 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for creating new booking - Post request","2313","createBookingTest","Restful Booker Test Suite","Tue Apr 28 16:02:06 UTC 2026","passed","Tue Apr 28 16:02:09 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","70","testCreateOrder","Restful ECommerce Test Suite","Tue Apr 28 16:02:10 UTC 2026","passed","Tue Apr 28 16:02:10 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example test for updating a booking - Put request","88","updateBookingTest","Restful Booker Test Suite","Tue Apr 28 16:02:09 UTC 2026","passed","Tue Apr 28 16:02:09 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for retrieving a booking - Get request","220","getBookingTest","Restful Booker Test Suite","Tue Apr 28 16:02:09 UTC 2026","passed","Tue Apr 28 16:02:09 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for updating a booking partially- Patch request","49","updatePartialBookingTest","Restful Booker Test Suite","Tue Apr 28 16:02:09 UTC 2026","passed","Tue Apr 28 16:02:09 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"","43","testGetAllOrders","Restful ECommerce Test Suite","Tue Apr 28 16:02:10 UTC 2026","passed","Tue Apr 28 16:02:10 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetAllOrders"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","21","checkBookingIsDeleted","Restful Booker Test Suite","Tue Apr 28 16:02:09 UTC 2026","passed","Tue Apr 28 16:02:09 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","42","testUpdateOrder","Restful ECommerce Test Suite","Tue Apr 28 16:02:10 UTC 2026","passed","Tue Apr 28 16:02:10 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"Example test for checking json schema for new booking - Post request","2095","testCreateBookingJsonSchema","Restful Booker Test Suite","Tue Apr 28 16:02:06 UTC 2026","passed","Tue Apr 28 16:02:08 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
