"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","23","checkBookingIsDeleted","Restful Booker Test Suite","Tue Apr 28 16:03:21 UTC 2026","passed","Tue Apr 28 16:03:21 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
"","48","testUpdateOrder","Restful ECommerce Test Suite","Tue Apr 28 16:03:23 UTC 2026","passed","Tue Apr 28 16:03:23 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
"","49","testGetOrder","Restful ECommerce Test Suite","Tue Apr 28 16:03:23 UTC 2026","passed","Tue Apr 28 16:03:23 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetOrder"
"Example test for fetching token value - Post request","101","testTokenGeneration","Restful Booker Test Suite","Tue Apr 28 16:03:21 UTC 2026","passed","Tue Apr 28 16:03:21 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for deleting a booking - Delete request","29","deleteBookingTest","Restful Booker Test Suite","Tue Apr 28 16:03:21 UTC 2026","passed","Tue Apr 28 16:03:21 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","147","testCreateToken","Restful ECommerce Test Suite","Tue Apr 28 16:03:23 UTC 2026","passed","Tue Apr 28 16:03:23 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateToken"
"Example test for deleting a booking - Delete request","32","deleteBookingTest","Restful Booker Test Suite","Tue Apr 28 16:03:21 UTC 2026","passed","Tue Apr 28 16:03:21 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for checking json schema after updating a booking - Put request","78","testUpdateBookingJsonSchema","Restful Booker Test Suite","Tue Apr 28 16:03:21 UTC 2026","passed","Tue Apr 28 16:03:21 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for retrieving a booking - Get request","204","getBookingTest","Restful Booker Test Suite","Tue Apr 28 16:03:21 UTC 2026","passed","Tue Apr 28 16:03:21 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking if booking is deleted by retrieving a deleted booking - Get request","26","checkBookingIsDeleted","Restful Booker Test Suite","Tue Apr 28 16:03:21 UTC 2026","passed","Tue Apr 28 16:03:21 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted"
