"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for updating a booking - Put request","108","updateBookingTest","Restful Booker Test Suite","Thu Apr 09 11:28:38 UTC 2026","passed","Thu Apr 09 11:28:38 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for deleting a booking - Delete request","34","deleteBookingTest","Restful Booker Test Suite","Thu Apr 09 11:28:38 UTC 2026","passed","Thu Apr 09 11:28:38 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for creating new booking - Post request","2637","createBookingTest","Restful Booker Test Suite","Thu Apr 09 11:28:35 UTC 2026","passed","Thu Apr 09 11:28:38 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example test for deleting a booking - Delete request","31","deleteBookingTest","Restful Booker Test Suite","Thu Apr 09 11:28:38 UTC 2026","passed","Thu Apr 09 11:28:38 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example test for creating new booking - Post request","2692","createBookingTest","Restful Booker Test Suite","Thu Apr 09 11:28:35 UTC 2026","passed","Thu Apr 09 11:28:38 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"","58","testCreateToken","Restful ECommerce Test Suite","Thu Apr 09 11:28:39 UTC 2026","passed","Thu Apr 09 11:28:39 UTC 2026","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testCreateToken"
"Example test for retrieving a booking - Get request","158","getBookingTest","Restful Booker Test Suite","Thu Apr 09 11:28:38 UTC 2026","passed","Thu Apr 09 11:28:38 UTC 2026","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"Example test for checking json schema for new booking - Post request","2470","testCreateBookingJsonSchema","Restful Booker Test Suite","Thu Apr 09 11:28:35 UTC 2026","passed","Thu Apr 09 11:28:37 UTC 2026","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"","50","updatePartialOrderTest","Restful ECommerce Test Suite","Thu Apr 09 11:28:39 UTC 2026","passed","Thu Apr 09 11:28:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"","41","testUpdateOrder","Restful ECommerce Test Suite","Thu Apr 09 11:28:39 UTC 2026","passed","Thu Apr 09 11:28:39 UTC 2026","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testUpdateOrder"
